Observation station,Year,Month,Day,Snow depth [cm],Date,Average temperature [Â°C],cloud_code,Time [Local time],Global radiation mean [W/m2]
Turku airport,2004,12,19,-1.0,2004-12-19,0.0,,00:00,"1,7"
Turku airport,2004,12,20,13.0,2004-12-20,-1.6,,00:00,"5,6"
Turku airport,2004,12,21,12.0,2004-12-21,-4.7,,00:00,"8,5"
Turku airport,2004,12,22,10.0,2004-12-22,2.0,,00:00,"0,3"
Turku airport,2004,12,23,3.0,2004-12-23,0.6,,00:00,8
Turku airport,2004,12,24,5.0,2004-12-24,-0.7,,00:00,"9,3"
Turku airport,2004,12,25,5.0,2004-12-25,-2.9,,00:00,"2,7"
Turku airport,2004,12,26,7.0,2004-12-26,-2.2,,00:00,"3,6"
Turku airport,2004,12,27,10.0,2004-12-27,-2.0,,00:00,"11,2"
Turku airport,2004,12,28,10.0,2004-12-28,-1.0,,00:00,"3,3"
Turku airport,2004,12,29,11.0,2004-12-29,-2.7,,00:00,"1,5"
Turku airport,2004,12,30,10.0,2004-12-30,3.2,,00:00,"1,3"
Turku airport,2004,12,31,4.0,2004-12-31,1.6,,00:00,"12,9"
Turku airport,2005,1,1,3.0,2005-01-01,1.1,,00:00,"10,6"
Turku airport,2005,1,2,3.0,2005-01-02,2.2,,00:00,"2,9"
Turku airport,2005,1,3,5.0,2005-01-03,0.7,,00:00,"10,9"
Turku airport,2005,1,4,6.0,2005-01-04,0.5,,00:00,"11,4"
Turku airport,2005,1,5,10.0,2005-01-05,0.9,,00:00,"4,7"
Turku airport,2005,1,6,11.0,2005-01-06,0.6,,00:00,"4,5"
Turku airport,2005,1,7,7.0,2005-01-07,4.0,,00:00,"2,8"
Turku airport,2005,1,8,0.0,2005-01-08,4.8,,00:00,"3,3"
Turku airport,2005,1,9,-1.0,2005-01-09,1.5,,00:00,"5,6"
Turku airport,2005,1,10,2.0,2005-01-10,2.6,,00:00,"5,1"
Turku airport,2005,1,11,0.0,2005-01-11,4.9,,00:00,"16,8"
Turku airport,2005,1,12,0.0,2005-01-12,3.4,,00:00,"0,9"
Turku airport,2005,1,13,0.0,2005-01-13,4.2,,00:00,2
Turku airport,2005,1,14,-1.0,2005-01-14,0.1,,00:00,6
Turku airport,2005,1,15,-1.0,2005-01-15,-3.3,,00:00,"10,8"
Turku airport,2005,1,16,0.0,2005-01-16,2.0,,00:00,"3,7"
Turku airport,2005,1,17,-1.0,2005-01-17,3.5,,00:00,5
Turku airport,2005,1,18,-1.0,2005-01-18,3.5,,00:00,"1,4"
Turku airport,2005,1,19,-1.0,2005-01-19,1.7,,00:00,"4,9"
Turku airport,2005,1,20,5.0,2005-01-20,0.4,,00:00,"7,4"
Turku airport,2005,1,21,10.0,2005-01-21,-0.3,,00:00,"7,4"
Turku airport,2005,1,22,20.0,2005-01-22,-1.2,,00:00,"5,9"
Turku airport,2005,1,23,20.0,2005-01-23,-4.8,,00:00,"6,6"
Turku airport,2005,1,24,20.0,2005-01-24,-5.3,,00:00,"14,9"
Turku airport,2005,1,25,16.0,2005-01-25,-5.5,,00:00,11
Turku airport,2005,1,26,16.0,2005-01-26,-3.7,,00:00,"10,2"
Turku airport,2005,1,27,17.0,2005-01-27,-5.6,,00:00,"18,9"
Turku airport,2005,1,28,17.0,2005-01-28,-12.7,,00:00,"13,4"
Turku airport,2005,1,29,17.0,2005-01-29,-12.0,,00:00,"20,8"
Turku airport,2005,1,30,17.0,2005-01-30,-0.8,,00:00,"7,8"
Turku airport,2005,1,31,14.0,2005-01-31,0.4,,00:00,"30,8"
Turku airport,2005,2,1,15.0,2005-02-01,-1.9,,00:00,"12,1"
Turku airport,2005,2,2,14.0,2005-02-02,-1.7,,00:00,"17,2"
Turku airport,2005,2,3,14.0,2005-02-03,-2.5,,00:00,"7,7"
Turku airport,2005,2,4,12.0,2005-02-04,1.7,,00:00,"13,4"
Turku airport,2005,2,5,11.0,2005-02-05,2.9,,00:00,"6,3"
Turku airport,2005,2,6,3.0,2005-02-06,2.3,,00:00,"5,6"
Turku airport,2005,2,7,2.0,2005-02-07,0.7,,00:00,"25,4"
Turku airport,2005,2,8,2.0,2005-02-08,0.6,,00:00,"31,2"
Turku airport,2005,2,9,2.0,2005-02-09,0.4,,00:00,"51,7"
Turku airport,2005,2,10,2.0,2005-02-10,1.0,,00:00,"19,9"
Turku airport,2005,2,11,6.0,2005-02-11,1.3,,00:00,"33,2"
Turku airport,2005,2,12,5.0,2005-02-12,-0.5,,00:00,"31,3"
Turku airport,2005,2,13,5.0,2005-02-13,-1.5,,00:00,"16,7"
Turku airport,2005,2,14,10.0,2005-02-14,-4.9,,00:00,"32,8"
Turku airport,2005,2,15,8.0,2005-02-15,-7.8,,00:00,"47,4"
Turku airport,2005,2,16,8.0,2005-02-16,-10.1,,00:00,"43,9"
Turku airport,2005,2,17,8.0,2005-02-17,-5.0,,00:00,"30,2"
Turku airport,2005,2,18,8.0,2005-02-18,-1.6,,00:00,"18,5"
Turku airport,2005,2,19,12.0,2005-02-19,0.9,,00:00,"19,3"
Turku airport,2005,2,20,17.0,2005-02-20,-1.2,,00:00,40
Turku airport,2005,2,21,16.0,2005-02-21,-5.7,,00:00,"49,7"
Turku airport,2005,2,22,16.0,2005-02-22,-11.6,,00:00,"67,6"
Turku airport,2005,2,23,16.0,2005-02-23,-11.2,,00:00,"78,4"
Turku airport,2005,2,24,16.0,2005-02-24,-9.6,,00:00,67
Turku airport,2005,2,25,16.0,2005-02-25,-5.4,,00:00,"56,5"
Turku airport,2005,2,26,16.0,2005-02-26,-9.1,,00:00,"77,4"
Turku airport,2005,2,27,16.0,2005-02-27,-9.5,,00:00,"94,9"
Turku airport,2005,2,28,16.0,2005-02-28,-12.4,,00:00,"83,9"
Turku airport,2005,3,1,16.0,2005-03-01,-13.5,,00:00,"104,5"
Turku airport,2005,3,2,16.0,2005-03-02,-7.9,,00:00,"75,8"
Turku airport,2005,3,3,16.0,2005-03-03,-8.2,,00:00,"86,7"
Turku airport,2005,3,4,16.0,2005-03-04,-6.1,,00:00,"68,2"
Turku airport,2005,3,5,16.0,2005-03-05,-7.3,,00:00,"96,6"
Turku airport,2005,3,6,16.0,2005-03-06,-8.0,,00:00,"75,2"
Turku airport,2005,3,7,15.0,2005-03-07,-7.3,,00:00,"96,3"
Turku airport,2005,3,8,15.0,2005-03-08,-3.2,,00:00,"78,7"
Turku airport,2005,3,9,17.0,2005-03-09,-8.8,,00:00,"127,1"
Turku airport,2005,3,10,17.0,2005-03-10,-9.0,,00:00,"128,2"
Turku airport,2005,3,11,17.0,2005-03-11,-6.5,,00:00,"137,9"
Turku airport,2005,3,12,16.0,2005-03-12,-8.4,,00:00,"92,9"
Turku airport,2005,3,13,16.0,2005-03-13,-10.9,,00:00,"127,1"
Turku airport,2005,3,14,16.0,2005-03-14,-11.4,,00:00,"133,6"
Turku airport,2005,3,15,16.0,2005-03-15,-11.0,,00:00,"132,8"
Turku airport,2005,3,16,16.0,2005-03-16,-7.9,,00:00,"133,8"
Turku airport,2005,3,17,16.0,2005-03-17,-4.4,,00:00,"35,5"
Turku airport,2005,3,18,19.0,2005-03-18,-5.2,,00:00,"115,7"
Turku airport,2005,3,19,19.0,2005-03-19,-6.1,,00:00,"157,7"
Turku airport,2005,3,20,18.0,2005-03-20,-5.6,,00:00,"151,5"
Turku airport,2005,3,21,18.0,2005-03-21,-4.8,,00:00,"145,7"
Turku airport,2005,3,22,18.0,2005-03-22,-2.9,,00:00,"164,1"
Turku airport,2005,3,23,18.0,2005-03-23,1.4,,00:00,"61,6"
Turku airport,2005,3,24,14.0,2005-03-24,1.9,,00:00,"95,3"
Turku airport,2005,3,25,8.0,2005-03-25,4.6,,00:00,"154,3"
Turku airport,2005,3,26,0.0,2005-03-26,1.6,,00:00,"172,4"
Turku airport,2005,3,27,0.0,2005-03-27,0.4,,00:00,"90,2"
Turku airport,2005,3,28,0.0,2005-03-28,1.1,,00:00,"147,5"
Turku airport,2005,3,29,0.0,2005-03-29,1.1,,00:00,106
Turku airport,2005,3,30,0.0,2005-03-30,-0.2,,00:00,"144,8"
Turku airport,2005,3,31,0.0,2005-03-31,2.2,,00:00,"187,3"
Turku airport,2005,4,1,0.0,2005-04-01,2.1,,00:00,"188,5"
Turku airport,2005,4,2,0.0,2005-04-02,3.5,,00:00,"126,5"
Turku airport,2005,4,3,0.0,2005-04-03,5.8,,00:00,"166,1"
Turku airport,2005,4,4,-1.0,2005-04-04,4.1,,00:00,"184,3"
Turku airport,2005,4,5,-1.0,2005-04-05,5.7,,00:00,"177,6"
Turku airport,2005,4,6,-1.0,2005-04-06,4.7,,00:00,"153,5"
Turku airport,2005,4,7,-1.0,2005-04-07,4.2,,00:00,"120,3"
Turku airport,2005,4,8,-1.0,2005-04-08,4.5,,00:00,"161,3"
Turku airport,2005,4,9,-1.0,2005-04-09,3.5,,00:00,"58,8"
Turku airport,2005,4,10,-1.0,2005-04-10,1.8,,00:00,"113,9"
Turku airport,2005,4,11,-1.0,2005-04-11,5.1,,00:00,"55,9"
Turku airport,2005,4,12,-1.0,2005-04-12,5.3,,00:00,"134,7"
Turku airport,2005,4,13,-1.0,2005-04-13,5.9,,00:00,"171,5"
Turku airport,2005,4,14,-1.0,2005-04-14,5.8,,00:00,"211,2"
Turku airport,2005,4,15,-1.0,2005-04-15,6.5,,00:00,"100,7"
Turku airport,2005,4,16,-1.0,2005-04-16,9.3,,00:00,"195,1"
Turku airport,2005,4,17,-1.0,2005-04-17,7.6,,00:00,"232,8"
Turku airport,2005,4,18,-1.0,2005-04-18,5.7,,00:00,"233,9"
Turku airport,2005,4,19,-1.0,2005-04-19,1.8,,00:00,"218,4"
Turku airport,2005,4,20,-1.0,2005-04-20,0.3,,00:00,"166,3"
Turku airport,2005,4,21,0.0,2005-04-21,0.8,,00:00,"127,1"
Turku airport,2005,4,22,-1.0,2005-04-22,1.2,,00:00,"124,8"
Turku airport,2005,4,23,-1.0,2005-04-23,2.5,,00:00,148
Turku airport,2005,4,24,-1.0,2005-04-24,3.8,,00:00,"197,1"
Turku airport,2005,4,25,-1.0,2005-04-25,5.5,,00:00,"258,5"
Turku airport,2005,4,26,-1.0,2005-04-26,6.6,,00:00,"242,6"
Turku airport,2005,4,27,-1.0,2005-04-27,7.7,,00:00,"258,3"
Turku airport,2005,4,28,-1.0,2005-04-28,8.0,,00:00,"124,4"
Turku airport,2005,4,29,-1.0,2005-04-29,10.2,,00:00,"138,5"
Turku airport,2005,4,30,-1.0,2005-04-30,6.3,,00:00,"70,8"
Turku airport,2005,5,1,-1.0,2005-05-01,7.2,,00:00,75
Turku airport,2005,5,2,-1.0,2005-05-02,5.8,,00:00,"231,6"
Turku airport,2005,5,3,-1.0,2005-05-03,5.7,,00:00,"79,8"
Turku airport,2005,5,4,-1.0,2005-05-04,7.2,,00:00,"54,9"
Turku airport,2005,5,5,-1.0,2005-05-05,5.2,,00:00,"160,1"
Turku airport,2005,5,6,-1.0,2005-05-06,6.1,,00:00,"179,9"
Turku airport,2005,5,7,-1.0,2005-05-07,6.5,,00:00,"203,9"
Turku airport,2005,5,8,-1.0,2005-05-08,6.6,,00:00,"283,3"
Turku airport,2005,5,9,-1.0,2005-05-09,8.4,,00:00,"194,3"
Turku airport,2005,5,10,-1.0,2005-05-10,10.2,,00:00,"248,5"
Turku airport,2005,5,11,-1.0,2005-05-11,9.6,,00:00,"173,9"
Turku airport,2005,5,12,-1.0,2005-05-12,8.9,,00:00,"278,4"
Turku airport,2005,5,13,-1.0,2005-05-13,11.2,,00:00,"229,5"
Turku airport,2005,5,14,-1.0,2005-05-14,9.6,,00:00,"269,5"
Turku airport,2005,5,15,-1.0,2005-05-15,10.7,,00:00,"237,7"
Turku airport,2005,5,16,-1.0,2005-05-16,7.2,,00:00,"78,3"
Turku airport,2005,5,17,-1.0,2005-05-17,7.7,,00:00,"232,3"
Turku airport,2005,5,18,-1.0,2005-05-18,8.5,,00:00,"143,4"
Turku airport,2005,5,19,-1.0,2005-05-19,8.2,,00:00,"236,5"
Turku airport,2005,5,20,-1.0,2005-05-20,9.9,,00:00,"318,4"
Turku airport,2005,5,21,-1.0,2005-05-21,13.3,,00:00,"314,3"
Turku airport,2005,5,22,-1.0,2005-05-22,14.2,,00:00,"264,9"
Turku airport,2005,5,23,-1.0,2005-05-23,15.6,,00:00,209
Turku airport,2005,5,24,-1.0,2005-05-24,15.2,,00:00,"274,4"
Turku airport,2005,5,25,-1.0,2005-05-25,12.8,,00:00,"306,6"
Turku airport,2005,5,26,-1.0,2005-05-26,12.4,,00:00,"205,6"
Turku airport,2005,5,27,-1.0,2005-05-27,14.4,,00:00,"256,8"
Turku airport,2005,5,28,-1.0,2005-05-28,10.8,,00:00,"330,8"
Turku airport,2005,5,29,-1.0,2005-05-29,9.9,,00:00,"102,8"
Turku airport,2005,5,30,-1.0,2005-05-30,11.9,,00:00,"139,5"
Turku airport,2005,5,31,-1.0,2005-05-31,11.3,,00:00,"178,9"
Turku airport,2005,6,1,-1.0,2005-06-01,10.3,,00:00,89
Turku airport,2005,6,2,-1.0,2005-06-02,11.4,,00:00,"230,2"
Turku Artukainen,2005,6,2,-1.0,2005-06-02,11.4,,00:00,"230,2"
Turku Artukainen,2005,6,3,-1.0,2005-06-03,10.7,,00:00,299
Turku Artukainen,2005,6,4,-1.0,2005-06-04,11.8,,00:00,"78,4"
Turku Artukainen,2005,6,5,-1.0,2005-06-05,11.4,,00:00,"143,6"
Turku Artukainen,2005,6,6,-1.0,2005-06-06,9.5,,00:00,"98,1"
Turku Artukainen,2005,6,7,-1.0,2005-06-07,10.0,,00:00,"310,9"
Turku Artukainen,2005,6,8,-1.0,2005-06-08,11.4,,00:00,"335,6"
Turku Artukainen,2005,6,9,-1.0,2005-06-09,11.9,,00:00,"324,7"
Turku Artukainen,2005,6,10,-1.0,2005-06-10,14.0,,00:00,"334,8"
Turku Artukainen,2005,6,11,-1.0,2005-06-11,15.3,,00:00,"274,5"
Turku Artukainen,2005,6,12,-1.0,2005-06-12,14.0,,00:00,"159,9"
Turku Artukainen,2005,6,13,-1.0,2005-06-13,13.4,,00:00,"135,1"
Turku Artukainen,2005,6,14,-1.0,2005-06-14,15.3,,00:00,"167,5"
Turku Artukainen,2005,6,15,-1.0,2005-06-15,16.2,,00:00,301
Turku Artukainen,2005,6,16,-1.0,2005-06-16,17.6,,00:00,"228,4"
Turku Artukainen,2005,6,17,-1.0,2005-06-17,17.8,,00:00,"260,5"
Turku Artukainen,2005,6,18,-1.0,2005-06-18,19.2,,00:00,"265,9"
Turku Artukainen,2005,6,19,-1.0,2005-06-19,17.2,,00:00,"305,4"
Turku Artukainen,2005,6,20,-1.0,2005-06-20,17.5,,00:00,"330,7"
Turku Artukainen,2005,6,21,-1.0,2005-06-21,16.4,,00:00,"337,1"
Turku Artukainen,2005,6,22,-1.0,2005-06-22,16.7,,00:00,"218,8"
Turku Artukainen,2005,6,23,-1.0,2005-06-23,16.9,,00:00,"252,4"
Turku Artukainen,2005,6,24,-1.0,2005-06-24,19.0,,00:00,"284,5"
Turku Artukainen,2005,6,25,-1.0,2005-06-25,13.1,,00:00,122
Turku Artukainen,2005,6,26,-1.0,2005-06-26,13.4,,00:00,"280,1"
Turku Artukainen,2005,6,27,-1.0,2005-06-27,13.9,,00:00,"264,9"
Turku Artukainen,2005,6,28,-1.0,2005-06-28,12.4,,00:00,"235,3"
Turku Artukainen,2005,6,29,-1.0,2005-06-29,12.9,,00:00,"181,2"
Turku Artukainen,2005,6,30,-1.0,2005-06-30,14.2,,00:00,"164,3"
Turku Artukainen,2005,7,1,-1.0,2005-07-01,16.9,,00:00,252
Turku Artukainen,2005,7,2,-1.0,2005-07-02,18.0,,00:00,317
Turku Artukainen,2005,7,3,-1.0,2005-07-03,19.2,,00:00,"315,8"
Turku Artukainen,2005,7,4,-1.0,2005-07-04,20.5,,00:00,"318,6"
Turku Artukainen,2005,7,5,-1.0,2005-07-05,21.5,,00:00,"311,3"
Turku Artukainen,2005,7,6,-1.0,2005-07-06,22.1,,00:00,"291,4"
Turku Artukainen,2005,7,7,-1.0,2005-07-07,20.0,,00:00,"233,1"
Turku Artukainen,2005,7,8,-1.0,2005-07-08,19.0,,00:00,314
Turku Artukainen,2005,7,9,-1.0,2005-07-09,20.8,,00:00,"294,9"
Turku Artukainen,2005,7,10,-1.0,2005-07-10,22.6,,00:00,"317,3"
Turku Artukainen,2005,7,11,-1.0,2005-07-11,22.1,,00:00,"294,3"
Turku Artukainen,2005,7,12,-1.0,2005-07-12,22.3,,00:00,"321,8"
Turku Artukainen,2005,7,13,-1.0,2005-07-13,22.9,,00:00,"318,9"
Turku Artukainen,2005,7,14,-1.0,2005-07-14,19.8,,00:00,"284,9"
Turku Artukainen,2005,7,15,-1.0,2005-07-15,19.4,,00:00,"289,1"
Turku Artukainen,2005,7,16,-1.0,2005-07-16,20.0,,00:00,"296,2"
Turku Artukainen,2005,7,17,-1.0,2005-07-17,20.1,,00:00,"191,1"
Turku Artukainen,2005,7,18,-1.0,2005-07-18,19.8,,00:00,"251,4"
Turku Artukainen,2005,7,19,-1.0,2005-07-19,19.3,,00:00,"88,5"
Turku Artukainen,2005,7,20,-1.0,2005-07-20,17.7,,00:00,196
Turku Artukainen,2005,7,21,-1.0,2005-07-21,18.7,,00:00,270
Turku Artukainen,2005,7,22,-1.0,2005-07-22,16.6,,00:00,"76,8"
Turku Artukainen,2005,7,23,-1.0,2005-07-23,15.5,,00:00,"185,1"
Turku Artukainen,2005,7,24,-1.0,2005-07-24,16.6,,00:00,"221,4"
Turku Artukainen,2005,7,25,-1.0,2005-07-25,17.7,,00:00,"179,8"
Turku Artukainen,2005,7,26,-1.0,2005-07-26,18.8,,00:00,
Turku Artukainen,2005,7,27,-1.0,2005-07-27,18.1,,00:00,
Turku Artukainen,2005,7,28,-1.0,2005-07-28,18.8,,00:00,"213,4"
Turku Artukainen,2005,7,29,-1.0,2005-07-29,16.3,,00:00,"219,3"
Turku Artukainen,2005,7,30,-1.0,2005-07-30,16.7,,00:00,"252,9"
Turku Artukainen,2005,7,31,-1.0,2005-07-31,19.4,,00:00,224
Turku Artukainen,2005,8,1,-1.0,2005-08-01,18.1,,00:00,206
Turku Artukainen,2005,8,2,-1.0,2005-08-02,16.9,,00:00,"206,8"
Turku Artukainen,2005,8,3,-1.0,2005-08-03,16.1,,00:00,"247,7"
Turku Artukainen,2005,8,4,-1.0,2005-08-04,15.8,,00:00,"91,8"
Turku Artukainen,2005,8,5,-1.0,2005-08-05,16.8,,00:00,"232,8"
Turku Artukainen,2005,8,6,-1.0,2005-08-06,17.7,,00:00,"232,4"
Turku Artukainen,2005,8,7,-1.0,2005-08-07,15.7,,00:00,"135,1"
Turku Artukainen,2005,8,8,-1.0,2005-08-08,14.8,,00:00,"34,3"
Turku Artukainen,2005,8,9,-1.0,2005-08-09,21.5,,00:00,"184,9"
Turku Artukainen,2005,8,10,-1.0,2005-08-10,15.5,,00:00,"27,2"
Turku Artukainen,2005,8,11,-1.0,2005-08-11,15.6,,00:00,"26,4"
Turku Artukainen,2005,8,12,-1.0,2005-08-12,17.1,,00:00,"142,4"
Turku Artukainen,2005,8,13,-1.0,2005-08-13,17.4,,00:00,"82,5"
Turku Artukainen,2005,8,14,-1.0,2005-08-14,16.8,,00:00,"107,3"
Turku Artukainen,2005,8,15,-1.0,2005-08-15,16.0,,00:00,"221,1"
Turku Artukainen,2005,8,16,-1.0,2005-08-16,16.4,,00:00,"149,1"
Turku Artukainen,2005,8,17,-1.0,2005-08-17,14.3,,00:00,"196,6"
Turku Artukainen,2005,8,18,-1.0,2005-08-18,15.6,,00:00,"223,3"
Turku Artukainen,2005,8,19,-1.0,2005-08-19,17.0,,00:00,"236,2"
Turku Artukainen,2005,8,20,-1.0,2005-08-20,18.0,,00:00,"231,1"
Turku Artukainen,2005,8,21,-1.0,2005-08-21,16.9,,00:00,"123,8"
Turku Artukainen,2005,8,22,-1.0,2005-08-22,15.7,,00:00,"100,3"
Turku Artukainen,2005,8,23,-1.0,2005-08-23,16.1,,00:00,"116,7"
Turku Artukainen,2005,8,24,-1.0,2005-08-24,18.6,,00:00,"185,7"
Turku Artukainen,2005,8,25,-1.0,2005-08-25,20.8,,00:00,"189,7"
Turku Artukainen,2005,8,26,-1.0,2005-08-26,17.1,,00:00,"63,4"
Turku Artukainen,2005,8,27,-1.0,2005-08-27,14.5,,00:00,"184,7"
Turku Artukainen,2005,8,28,-1.0,2005-08-28,12.8,,00:00,"53,4"
Turku Artukainen,2005,8,29,-1.0,2005-08-29,15.6,,00:00,"101,3"
Turku Artukainen,2005,8,30,-1.0,2005-08-30,15.3,,00:00,"156,2"
Turku Artukainen,2005,8,31,-1.0,2005-08-31,14.0,,00:00,"209,2"
Turku Artukainen,2005,9,1,-1.0,2005-09-01,13.4,,00:00,"207,1"
Turku Artukainen,2005,9,2,-1.0,2005-09-02,14.0,,00:00,"188,2"
Turku Artukainen,2005,9,3,-1.0,2005-09-03,14.6,,00:00,172
Turku Artukainen,2005,9,4,-1.0,2005-09-04,13.0,,00:00,"164,1"
Turku Artukainen,2005,9,5,-1.0,2005-09-05,14.9,,00:00,"122,7"
Turku Artukainen,2005,9,6,-1.0,2005-09-06,15.5,,00:00,"144,3"
Turku Artukainen,2005,9,7,-1.0,2005-09-07,17.8,,00:00,"172,4"
Turku Artukainen,2005,9,8,-1.0,2005-09-08,17.3,,00:00,"103,9"
Turku Artukainen,2005,9,9,-1.0,2005-09-09,15.1,,00:00,"182,7"
Turku Artukainen,2005,9,10,-1.0,2005-09-10,10.7,,00:00,"136,7"
Turku Artukainen,2005,9,11,-1.0,2005-09-11,9.7,,00:00,"173,6"
Turku Artukainen,2005,9,12,-1.0,2005-09-12,9.9,,00:00,"93,5"
Turku Artukainen,2005,9,13,-1.0,2005-09-13,11.4,,00:00,"175,6"
Turku Artukainen,2005,9,14,-1.0,2005-09-14,15.0,,00:00,"35,6"
Turku Artukainen,2005,9,15,-1.0,2005-09-15,9.8,,00:00,"70,1"
Turku Artukainen,2005,9,16,-1.0,2005-09-16,6.6,,00:00,"146,2"
Turku Artukainen,2005,9,17,-1.0,2005-09-17,6.8,,00:00,"154,9"
Turku Artukainen,2005,9,18,-1.0,2005-09-18,11.3,,00:00,"73,3"
Turku Artukainen,2005,9,19,-1.0,2005-09-19,13.4,,00:00,"92,2"
Turku Artukainen,2005,9,20,-1.0,2005-09-20,13.7,,00:00,"24,4"
Turku Artukainen,2005,9,21,-1.0,2005-09-21,13.3,,00:00,"108,4"
Turku Artukainen,2005,9,22,-1.0,2005-09-22,11.1,,00:00,110
Turku Artukainen,2005,9,23,-1.0,2005-09-23,13.6,,00:00,"94,3"
Turku Artukainen,2005,9,24,-1.0,2005-09-24,14.7,,00:00,"116,9"
Turku Artukainen,2005,9,25,-1.0,2005-09-25,13.6,,00:00,"121,4"
Turku Artukainen,2005,9,26,-1.0,2005-09-26,12.9,,00:00,"117,6"
Turku Artukainen,2005,9,27,-1.0,2005-09-27,14.0,,00:00,"110,5"
Turku Artukainen,2005,9,28,-1.0,2005-09-28,14.3,,00:00,"28,1"
Turku Artukainen,2005,9,29,-1.0,2005-09-29,11.0,,00:00,"96,4"
Turku Artukainen,2005,9,30,-1.0,2005-09-30,8.7,,00:00,66
Turku Artukainen,2005,10,1,-1.0,2005-10-01,11.3,,00:00,"90,7"
Turku Artukainen,2005,10,2,-1.0,2005-10-02,12.4,,00:00,"40,9"
Turku Artukainen,2005,10,3,-1.0,2005-10-03,11.7,,00:00,"99,6"
Turku Artukainen,2005,10,4,-1.0,2005-10-04,8.9,,00:00,"83,7"
Turku Artukainen,2005,10,5,-1.0,2005-10-05,10.8,,00:00,"104,8"
Turku Artukainen,2005,10,6,-1.0,2005-10-06,10.6,,00:00,"30,7"
Turku Artukainen,2005,10,7,-1.0,2005-10-07,10.3,,00:00,"57,9"
Turku Artukainen,2005,10,8,-1.0,2005-10-08,12.7,,00:00,"74,9"
Turku Artukainen,2005,10,9,-1.0,2005-10-09,13.6,,00:00,"83,9"
Turku Artukainen,2005,10,10,-1.0,2005-10-10,11.7,,00:00,"41,6"
Turku Artukainen,2005,10,11,-1.0,2005-10-11,13.0,,00:00,81
Turku Artukainen,2005,10,12,-1.0,2005-10-12,11.0,,00:00,"71,4"
Turku Artukainen,2005,10,13,-1.0,2005-10-13,8.6,,00:00,"78,4"
Turku Artukainen,2005,10,14,-1.0,2005-10-14,8.7,,00:00,"35,1"
Turku Artukainen,2005,10,15,-1.0,2005-10-15,8.1,,00:00,"59,5"
Turku Artukainen,2005,10,16,-1.0,2005-10-16,6.1,,00:00,"27,3"
Turku Artukainen,2005,10,17,-1.0,2005-10-17,3.2,,00:00,"77,1"
Turku Artukainen,2005,10,18,-1.0,2005-10-18,4.5,,00:00,"75,4"
Turku Artukainen,2005,10,19,-1.0,2005-10-19,4.5,,00:00,"47,1"
Turku Artukainen,2005,10,20,-1.0,2005-10-20,8.6,,00:00,51
Turku Artukainen,2005,10,21,-1.0,2005-10-21,9.3,,00:00,"16,8"
Turku Artukainen,2005,10,22,-1.0,2005-10-22,9.1,,00:00,"6,6"
Turku Artukainen,2005,10,23,-1.0,2005-10-23,2.2,,00:00,"17,5"
Turku Artukainen,2005,10,24,-1.0,2005-10-24,-0.5,,00:00,"58,4"
Turku Artukainen,2005,10,25,-1.0,2005-10-25,1.2,,00:00,"46,9"
Turku Artukainen,2005,10,26,-1.0,2005-10-26,0.6,,00:00,"19,8"
Turku Artukainen,2005,10,27,-1.0,2005-10-27,-0.6,,00:00,"43,9"
Turku Artukainen,2005,10,28,-1.0,2005-10-28,4.9,,00:00,"17,2"
Turku Artukainen,2005,10,29,-1.0,2005-10-29,8.6,,00:00,"55,4"
Turku Artukainen,2005,10,30,-1.0,2005-10-30,9.2,,00:00,"8,1"
Turku Artukainen,2005,10,31,-1.0,2005-10-31,9.5,,00:00,"10,1"
Turku Artukainen,2005,11,1,-1.0,2005-11-01,8.2,,00:00,43
Turku Artukainen,2005,11,2,-1.0,2005-11-02,9.2,,00:00,"37,1"
Turku Artukainen,2005,11,3,-1.0,2005-11-03,8.2,,00:00,"13,4"
Turku Artukainen,2005,11,4,-1.0,2005-11-04,9.4,,00:00,"6,6"
Turku Artukainen,2005,11,5,-1.0,2005-11-05,9.7,,00:00,"3,6"
Turku Artukainen,2005,11,6,-1.0,2005-11-06,9.1,,00:00,"5,9"
Turku Artukainen,2005,11,7,-1.0,2005-11-07,9.3,,00:00,"4,3"
Turku Artukainen,2005,11,8,-1.0,2005-11-08,8.7,,00:00,"22,1"
Turku Artukainen,2005,11,9,-1.0,2005-11-09,9.5,,00:00,"3,1"
Turku Artukainen,2005,11,10,-1.0,2005-11-10,8.9,,00:00,"3,1"
Turku Artukainen,2005,11,11,-1.0,2005-11-11,7.1,,00:00,"16,5"
Turku Artukainen,2005,11,12,-1.0,2005-11-12,8.0,,00:00,"2,9"
Turku Artukainen,2005,11,13,-1.0,2005-11-13,8.8,,00:00,16
Turku Artukainen,2005,11,14,-1.0,2005-11-14,7.3,,00:00,"4,2"
Turku Artukainen,2005,11,15,-1.0,2005-11-15,6.2,,00:00,"8,3"
Turku Artukainen,2005,11,16,-1.0,2005-11-16,0.0,,00:00,"27,9"
Turku Artukainen,2005,11,17,-1.0,2005-11-17,-4.5,,00:00,"14,8"
Turku Artukainen,2005,11,18,-1.0,2005-11-18,-6.2,,00:00,"12,7"
Turku Artukainen,2005,11,19,-1.0,2005-11-19,-0.3,,00:00,"14,1"
Turku Artukainen,2005,11,20,-1.0,2005-11-20,-4.9,,00:00,"25,4"
Turku Artukainen,2005,11,21,-1.0,2005-11-21,-5.0,,00:00,"11,6"
