Observation station,Year,Month,Day,Time [Local time],Snow depth [cm],Date,Average temperature [°C],Cloud cover [1/8]
Kuopio Maaninka,2005,11,20,2:00,1,2005-11-20,-1.6,Cloudy (8/8)
Kuopio Maaninka,2005,11,20,2:00,1,2005-11-20,-1.6,Mostly cloudy (7/8)
Kuopio Maaninka,2005,11,21,2:00,2,2005-11-21,-1.8,Cloudy (8/8)
Kuopio Maaninka,2005,11,22,2:00,2,2005-11-22,0.3,Cloudy (8/8)
Kuopio Maaninka,2005,11,22,2:00,2,2005-11-22,0.3,Mostly cloudy (7/8)
Kuopio Maaninka,2005,11,22,2:00,2,2005-11-22,0.3,Partly cloudy (5/8)
Kuopio Maaninka,2005,11,23,2:00,-1,2005-11-23,2.6,Cloudy (8/8)
Kuopio Maaninka,2005,11,23,2:00,-1,2005-11-23,2.6,Mostly cloudy (7/8)
Kuopio Maaninka,2005,11,23,2:00,-1,2005-11-23,2.6,Partly cloudy (5/8)
Kuopio Maaninka,2005,11,24,2:00,-1,2005-11-24,3.4,Cloudy (8/8)
Kuopio Maaninka,2005,11,24,2:00,-1,2005-11-24,3.4,Mostly cloudy (7/8)
Kuopio Maaninka,2005,11,25,2:00,-1,2005-11-25,2.2,Mostly cloudy (7/8)
Kuopio Maaninka,2005,11,25,2:00,-1,2005-11-25,2.2,Cloudy (8/8)
Kuopio Maaninka,2005,11,26,2:00,-1,2005-11-26,-0.4,Cloudy (8/8)
Kuopio Maaninka,2005,11,26,2:00,-1,2005-11-26,-0.4,Mostly cloudy (7/8)
Kuopio Maaninka,2005,11,26,2:00,-1,2005-11-26,-0.4,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2005,11,27,2:00,5,2005-11-27,-0.5,Cloudy (8/8)
Kuopio Maaninka,2005,11,27,2:00,5,2005-11-27,-0.5,Mostly cloudy (7/8)
Kuopio Maaninka,2005,11,28,2:00,5,2005-11-28,0.3,Cloudy (8/8)
Kuopio Maaninka,2005,11,28,2:00,5,2005-11-28,0.3,Mostly cloudy (7/8)
Kuopio Maaninka,2005,11,29,2:00,4,2005-11-29,1.4,Mostly cloudy (7/8)
Kuopio Maaninka,2005,11,29,2:00,4,2005-11-29,1.4,Cloudy (8/8)
Kuopio Maaninka,2005,11,30,2:00,5,2005-11-30,-0.5,Mostly cloudy (7/8)
Kuopio Maaninka,2005,11,30,2:00,5,2005-11-30,-0.5,Partly cloudy (5/8)
Kuopio Maaninka,2005,11,30,2:00,5,2005-11-30,-0.5,Cloudy (8/8)
Kuopio Maaninka,2005,12,1,2:00,11,2005-12-01,-2.8,Cloudy (8/8)
Kuopio Maaninka,2005,12,1,2:00,11,2005-12-01,-2.8,Mostly cloudy (7/8)
Kuopio Maaninka,2005,12,1,2:00,11,2005-12-01,-2.8,Mostly clear (3/8)
Kuopio Maaninka,2005,12,2,2:00,11,2005-12-02,-1.5,Mostly cloudy (7/8)
Kuopio Maaninka,2005,12,2,2:00,11,2005-12-02,-1.5,Cloudy (8/8)
Kuopio Maaninka,2005,12,3,2:00,10,2005-12-03,0.1,Cloudy (8/8)
Kuopio Maaninka,2005,12,3,2:00,10,2005-12-03,0.1,Mostly cloudy (7/8)
Kuopio Maaninka,2005,12,3,2:00,10,2005-12-03,0.1,Partly cloudy (5/8)
Kuopio Maaninka,2005,12,3,2:00,10,2005-12-03,0.1,Clear (1/8)
Kuopio Maaninka,2005,12,3,2:00,10,2005-12-03,0.1,Clear (0/8)
Kuopio Maaninka,2005,12,4,2:00,10,2005-12-04,-4.7,Clear (0/8)
Kuopio Maaninka,2005,12,4,2:00,10,2005-12-04,-4.7,Partly cloudy (5/8)
Kuopio Maaninka,2005,12,4,2:00,10,2005-12-04,-4.7,Mostly cloudy (7/8)
Kuopio Maaninka,2005,12,4,2:00,10,2005-12-04,-4.7,Cloudy (8/8)
Kuopio Maaninka,2005,12,4,2:00,10,2005-12-04,-4.7,Clear (1/8)
Kuopio Maaninka,2005,12,4,2:00,10,2005-12-04,-4.7,Mostly clear (3/8)
Kuopio Maaninka,2005,12,5,2:00,10,2005-12-05,-4.0,Clear (0/8)
Kuopio Maaninka,2005,12,5,2:00,10,2005-12-05,-4.0,Cloudy (8/8)
Kuopio Maaninka,2005,12,5,2:00,10,2005-12-05,-4.0,Mostly cloudy (7/8)
Kuopio Maaninka,2005,12,6,2:00,11,2005-12-06,-1.6,Cloudy (8/8)
Kuopio Maaninka,2005,12,6,2:00,11,2005-12-06,-1.6,Mostly cloudy (7/8)
Kuopio Maaninka,2005,12,7,2:00,11,2005-12-07,-2.3,Mostly cloudy (7/8)
Kuopio Maaninka,2005,12,7,2:00,11,2005-12-07,-2.3,Cloudy (8/8)
Kuopio Maaninka,2005,12,8,2:00,11,2005-12-08,-6.7,Cloudy (8/8)
Kuopio Maaninka,2005,12,8,2:00,11,2005-12-08,-6.7,Partly cloudy (5/8)
Kuopio Maaninka,2005,12,8,2:00,11,2005-12-08,-6.7,Mostly clear (3/8)
Kuopio Maaninka,2005,12,8,2:00,11,2005-12-08,-6.7,Mostly cloudy (7/8)
Kuopio Maaninka,2005,12,8,2:00,11,2005-12-08,-6.7,Clear (1/8)
Kuopio Maaninka,2005,12,9,2:00,12,2005-12-09,-9.7,Cloudy (8/8)
Kuopio Maaninka,2005,12,9,2:00,12,2005-12-09,-9.7,Mostly cloudy (7/8)
Kuopio Maaninka,2005,12,9,2:00,12,2005-12-09,-9.7,Mostly clear (3/8)
Kuopio Maaninka,2005,12,9,2:00,12,2005-12-09,-9.7,Clear (1/8)
Kuopio Maaninka,2005,12,9,2:00,12,2005-12-09,-9.7,Clear (0/8)
Kuopio Maaninka,2005,12,9,2:00,12,2005-12-09,-9.7,Partly cloudy (5/8)
Kuopio Maaninka,2005,12,10,2:00,12,2005-12-10,-4.6,Cloudy (8/8)
Kuopio Maaninka,2005,12,10,2:00,12,2005-12-10,-4.6,Mostly cloudy (7/8)
Kuopio Maaninka,2005,12,10,2:00,12,2005-12-10,-4.6,Clear (0/8)
Kuopio Maaninka,2005,12,11,2:00,12,2005-12-11,-4.7,Clear (0/8)
Kuopio Maaninka,2005,12,11,2:00,12,2005-12-11,-4.7,Clear (1/8)
Kuopio Maaninka,2005,12,11,2:00,12,2005-12-11,-4.7,Mostly clear (3/8)
Kuopio Maaninka,2005,12,11,2:00,12,2005-12-11,-4.7,Cloudy (8/8)
Kuopio Maaninka,2005,12,12,2:00,13,2005-12-12,1.4,Mostly cloudy (7/8)
Kuopio Maaninka,2005,12,12,2:00,13,2005-12-12,1.4,Cloudy (8/8)
Kuopio Maaninka,2005,12,12,2:00,13,2005-12-12,1.4,Clear (1/8)
Kuopio Maaninka,2005,12,12,2:00,13,2005-12-12,1.4,Clear (0/8)
Kuopio Maaninka,2005,12,13,2:00,11,2005-12-13,-4.1,Mostly cloudy (7/8)
Kuopio Maaninka,2005,12,13,2:00,11,2005-12-13,-4.1,Cloudy (8/8)
Kuopio Maaninka,2005,12,13,2:00,11,2005-12-13,-4.1,Partly cloudy (5/8)
Kuopio Maaninka,2005,12,13,2:00,11,2005-12-13,-4.1,Clear (0/8)
Kuopio Maaninka,2005,12,13,2:00,11,2005-12-13,-4.1,Clear (1/8)
Kuopio Maaninka,2005,12,14,2:00,11,2005-12-14,-3.5,Clear (0/8)
Kuopio Maaninka,2005,12,14,2:00,11,2005-12-14,-3.5,Cloudy (8/8)
Kuopio Maaninka,2005,12,14,2:00,11,2005-12-14,-3.5,Mostly cloudy (7/8)
Kuopio Maaninka,2005,12,15,2:00,13,2005-12-15,-2.6,Cloudy (8/8)
Kuopio Maaninka,2005,12,15,2:00,13,2005-12-15,-2.6,Mostly cloudy (7/8)
Kuopio Maaninka,2005,12,15,2:00,13,2005-12-15,-2.6,Clear (1/8)
Kuopio Maaninka,2005,12,16,2:00,15,2005-12-16,-5.6,Cloudy (8/8)
Kuopio Maaninka,2005,12,16,2:00,15,2005-12-16,-5.6,Mostly cloudy (7/8)
Kuopio Maaninka,2005,12,17,2:00,15,2005-12-17,-9.5,Cloudy (8/8)
Kuopio Maaninka,2005,12,17,2:00,15,2005-12-17,-9.5,Mostly cloudy (7/8)
Kuopio Maaninka,2005,12,18,2:00,16,2005-12-18,-8.8,Cloudy (8/8)
Kuopio Maaninka,2005,12,18,2:00,16,2005-12-18,-8.8,Mostly cloudy (7/8)
Kuopio Maaninka,2005,12,19,2:00,15,2005-12-19,-6.4,Cloudy (8/8)
Kuopio Maaninka,2005,12,19,2:00,15,2005-12-19,-6.4,Mostly cloudy (7/8)
Kuopio Maaninka,2005,12,19,2:00,15,2005-12-19,-6.4,Mostly clear (3/8)
Kuopio Maaninka,2005,12,19,2:00,15,2005-12-19,-6.4,Partly cloudy (5/8)
Kuopio Maaninka,2005,12,20,2:00,17,2005-12-20,-10.7,Cloudy (8/8)
Kuopio Maaninka,2005,12,20,2:00,17,2005-12-20,-10.7,Mostly cloudy (7/8)
Kuopio Maaninka,2005,12,21,2:00,16,2005-12-21,-9.9,Cloudy (8/8)
Kuopio Maaninka,2005,12,21,2:00,16,2005-12-21,-9.9,Partly cloudy (5/8)
Kuopio Maaninka,2005,12,21,2:00,16,2005-12-21,-9.9,Clear (1/8)
Kuopio Maaninka,2005,12,21,2:00,16,2005-12-21,-9.9,Clear (0/8)
Kuopio Maaninka,2005,12,22,2:00,16,2005-12-22,-15.8,Cloudy (8/8)
Kuopio Maaninka,2005,12,22,2:00,16,2005-12-22,-15.8,Mostly clear (3/8)
Kuopio Maaninka,2005,12,22,2:00,16,2005-12-22,-15.8,Mostly cloudy (7/8)
Kuopio Maaninka,2005,12,22,2:00,16,2005-12-22,-15.8,Partly cloudy (5/8)
Kuopio Maaninka,2005,12,22,2:00,16,2005-12-22,-15.8,Clear (0/8)
Kuopio Maaninka,2005,12,23,2:00,16,2005-12-23,-10.6,Clear (0/8)
Kuopio Maaninka,2005,12,23,2:00,16,2005-12-23,-10.6,Mostly cloudy (7/8)
Kuopio Maaninka,2005,12,23,2:00,16,2005-12-23,-10.6,Mostly clear (3/8)
Kuopio Maaninka,2005,12,23,2:00,16,2005-12-23,-10.6,Cloudy (8/8)
Kuopio Maaninka,2005,12,23,2:00,16,2005-12-23,-10.6,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2005,12,24,2:00,20,2005-12-24,-3.0,Cloudy (8/8)
Kuopio Maaninka,2005,12,24,2:00,20,2005-12-24,-3.0,Mostly cloudy (7/8)
Kuopio Maaninka,2005,12,24,2:00,20,2005-12-24,-3.0,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2005,12,25,2:00,31,2005-12-25,-6.3,Cloudy (8/8)
Kuopio Maaninka,2005,12,25,2:00,31,2005-12-25,-6.3,Mostly cloudy (7/8)
Kuopio Maaninka,2005,12,25,2:00,31,2005-12-25,-6.3,Partly cloudy (5/8)
Kuopio Maaninka,2005,12,26,2:00,31,2005-12-26,-16.0,Cloudy (8/8)
Kuopio Maaninka,2005,12,26,2:00,31,2005-12-26,-16.0,Clear (0/8)
Kuopio Maaninka,2005,12,26,2:00,31,2005-12-26,-16.0,Clear (1/8)
Kuopio Maaninka,2005,12,26,2:00,31,2005-12-26,-16.0,Partly cloudy (5/8)
Kuopio Maaninka,2005,12,26,2:00,31,2005-12-26,-16.0,Mostly cloudy (7/8)
Kuopio Maaninka,2005,12,26,2:00,31,2005-12-26,-16.0,Mostly clear (3/8)
Kuopio Maaninka,2005,12,27,2:00,28,2005-12-27,-22.1,Clear (1/8)
Kuopio Maaninka,2005,12,27,2:00,28,2005-12-27,-22.1,Mostly cloudy (7/8)
Kuopio Maaninka,2005,12,27,2:00,28,2005-12-27,-22.1,Partly cloudy (5/8)
Kuopio Maaninka,2005,12,27,2:00,28,2005-12-27,-22.1,Cloudy (8/8)
Kuopio Maaninka,2005,12,27,2:00,28,2005-12-27,-22.1,Clear (0/8)
Kuopio Maaninka,2005,12,28,2:00,28,2005-12-28,-15.1,Cloudy (8/8)
Kuopio Maaninka,2005,12,28,2:00,28,2005-12-28,-15.1,Mostly cloudy (7/8)
Kuopio Maaninka,2005,12,28,2:00,28,2005-12-28,-15.1,Clear (0/8)
Kuopio Maaninka,2005,12,29,2:00,28,2005-12-29,-14.8,Cloudy (8/8)
Kuopio Maaninka,2005,12,29,2:00,28,2005-12-29,-14.8,Clear (1/8)
Kuopio Maaninka,2005,12,29,2:00,28,2005-12-29,-14.8,Clear (0/8)
Kuopio Maaninka,2005,12,29,2:00,28,2005-12-29,-14.8,Partly cloudy (5/8)
Kuopio Maaninka,2005,12,29,2:00,28,2005-12-29,-14.8,Mostly clear (3/8)
Kuopio Maaninka,2005,12,29,2:00,28,2005-12-29,-14.8,Mostly cloudy (7/8)
Kuopio Maaninka,2005,12,30,2:00,28,2005-12-30,-6.2,Cloudy (8/8)
Kuopio Maaninka,2005,12,30,2:00,28,2005-12-30,-6.2,Mostly cloudy (7/8)
Kuopio Maaninka,2005,12,31,2:00,32,2005-12-31,-1.7,Cloudy (8/8)
Kuopio Maaninka,2005,12,31,2:00,32,2005-12-31,-1.7,Mostly cloudy (7/8)
Kuopio Maaninka,2005,12,31,2:00,32,2005-12-31,-1.7,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2006,1,1,2:00,34,2006-01-01,-0.5,Mostly cloudy (7/8)
Kuopio Maaninka,2006,1,1,2:00,34,2006-01-01,-0.5,Cloudy (8/8)
Kuopio Maaninka,2006,1,2,2:00,36,2006-01-02,-1.1,Mostly cloudy (7/8)
Kuopio Maaninka,2006,1,2,2:00,36,2006-01-02,-1.1,Cloudy (8/8)
Kuopio Maaninka,2006,1,3,2:00,40,2006-01-03,-2.6,Mostly cloudy (7/8)
Kuopio Maaninka,2006,1,3,2:00,40,2006-01-03,-2.6,Cloudy (8/8)
Kuopio Maaninka,2006,1,4,2:00,39,2006-01-04,-3.1,Cloudy (8/8)
Kuopio Maaninka,2006,1,5,2:00,38,2006-01-05,-2.3,Cloudy (8/8)
Kuopio Maaninka,2006,1,5,2:00,38,2006-01-05,-2.3,Partly cloudy (5/8)
Kuopio Maaninka,2006,1,5,2:00,38,2006-01-05,-2.3,Mostly cloudy (7/8)
Kuopio Maaninka,2006,1,6,2:00,38,2006-01-06,-2.0,Cloudy (8/8)
Kuopio Maaninka,2006,1,7,2:00,38,2006-01-07,-5.4,Cloudy (8/8)
Kuopio Maaninka,2006,1,7,2:00,38,2006-01-07,-5.4,Partly cloudy (5/8)
Kuopio Maaninka,2006,1,7,2:00,38,2006-01-07,-5.4,Clear (1/8)
Kuopio Maaninka,2006,1,7,2:00,38,2006-01-07,-5.4,Clear (0/8)
Kuopio Maaninka,2006,1,8,2:00,38,2006-01-08,-4.7,Clear (0/8)
Kuopio Maaninka,2006,1,8,2:00,38,2006-01-08,-4.7,Mostly cloudy (7/8)
Kuopio Maaninka,2006,1,8,2:00,38,2006-01-08,-4.7,Cloudy (8/8)
Kuopio Maaninka,2006,1,9,2:00,35,2006-01-09,-4.9,Cloudy (8/8)
Kuopio Maaninka,2006,1,10,2:00,35,2006-01-10,-3.6,Cloudy (8/8)
Kuopio Maaninka,2006,1,10,2:00,35,2006-01-10,-3.6,Partly cloudy (5/8)
Kuopio Maaninka,2006,1,10,2:00,35,2006-01-10,-3.6,Clear (1/8)
Kuopio Maaninka,2006,1,10,2:00,35,2006-01-10,-3.6,Clear (0/8)
Kuopio Maaninka,2006,1,10,2:00,35,2006-01-10,-3.6,Mostly cloudy (7/8)
Kuopio Maaninka,2006,1,11,2:00,36,2006-01-11,0.7,Cloudy (8/8)
Kuopio Maaninka,2006,1,12,2:00,30,2006-01-12,2.0,Mostly cloudy (7/8)
Kuopio Maaninka,2006,1,12,2:00,30,2006-01-12,2.0,Cloudy (8/8)
Kuopio Maaninka,2006,1,12,2:00,30,2006-01-12,2.0,Clear (1/8)
Kuopio Maaninka,2006,1,12,2:00,30,2006-01-12,2.0,Clear (0/8)
Kuopio Maaninka,2006,1,12,2:00,30,2006-01-12,2.0,Partly cloudy (5/8)
Kuopio Maaninka,2006,1,13,2:00,30,2006-01-13,-2.1,Clear (0/8)
Kuopio Maaninka,2006,1,13,2:00,30,2006-01-13,-2.1,Clear (1/8)
Kuopio Maaninka,2006,1,13,2:00,30,2006-01-13,-2.1,Cloudy (8/8)
Kuopio Maaninka,2006,1,14,2:00,30,2006-01-14,-1.9,Cloudy (8/8)
Kuopio Maaninka,2006,1,14,2:00,30,2006-01-14,-1.9,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2006,1,14,2:00,30,2006-01-14,-1.9,Mostly clear (3/8)
Kuopio Maaninka,2006,1,14,2:00,30,2006-01-14,-1.9,Clear (0/8)
Kuopio Maaninka,2006,1,14,2:00,30,2006-01-14,-1.9,Partly cloudy (5/8)
Kuopio Maaninka,2006,1,14,2:00,30,2006-01-14,-1.9,Mostly cloudy (7/8)
Kuopio Maaninka,2006,1,15,2:00,30,2006-01-15,-1.8,Cloudy (8/8)
Kuopio Maaninka,2006,1,15,2:00,30,2006-01-15,-1.8,Mostly clear (3/8)
Kuopio Maaninka,2006,1,15,2:00,30,2006-01-15,-1.8,Clear (1/8)
Kuopio Maaninka,2006,1,15,2:00,30,2006-01-15,-1.8,Clear (0/8)
Kuopio Maaninka,2006,1,15,2:00,30,2006-01-15,-1.8,Mostly cloudy (7/8)
Kuopio Maaninka,2006,1,16,2:00,29,2006-01-16,-2.9,Cloudy (8/8)
Kuopio Maaninka,2006,1,16,2:00,29,2006-01-16,-2.9,Mostly cloudy (7/8)
Kuopio Maaninka,2006,1,17,2:00,30,2006-01-17,-16.0,Cloudy (8/8)
Kuopio Maaninka,2006,1,17,2:00,30,2006-01-17,-16.0,Clear (0/8)
Kuopio Maaninka,2006,1,17,2:00,30,2006-01-17,-16.0,Partly cloudy (5/8)
Kuopio Maaninka,2006,1,17,2:00,30,2006-01-17,-16.0,Clear (1/8)
Kuopio Maaninka,2006,1,17,2:00,30,2006-01-17,-16.0,Mostly cloudy (7/8)
Kuopio Maaninka,2006,1,18,2:00,30,2006-01-18,-23.3,Clear (0/8)
Kuopio Maaninka,2006,1,19,2:00,30,2006-01-19,-27.4,Clear (0/8)
Kuopio Maaninka,2006,1,20,2:00,30,2006-01-20,-29.9,Clear (0/8)
Kuopio Maaninka,2006,1,20,2:00,30,2006-01-20,-29.9,Partly cloudy (5/8)
Kuopio Maaninka,2006,1,20,2:00,30,2006-01-20,-29.9,Mostly clear (3/8)
Kuopio Maaninka,2006,1,21,2:00,30,2006-01-21,-29.0,Clear (1/8)
Kuopio Maaninka,2006,1,21,2:00,30,2006-01-21,-29.0,Clear (0/8)
Kuopio Maaninka,2006,1,21,2:00,30,2006-01-21,-29.0,Partly cloudy (5/8)
Kuopio Maaninka,2006,1,21,2:00,30,2006-01-21,-29.0,Mostly clear (3/8)
Kuopio Maaninka,2006,1,22,2:00,30,2006-01-22,-28.4,Clear (0/8)
Kuopio Maaninka,2006,1,22,2:00,30,2006-01-22,-28.4,Clear (1/8)
Kuopio Maaninka,2006,1,23,2:00,30,2006-01-23,-11.9,Clear (0/8)
Kuopio Maaninka,2006,1,23,2:00,30,2006-01-23,-11.9,Clear (1/8)
Kuopio Maaninka,2006,1,23,2:00,30,2006-01-23,-11.9,Cloudy (8/8)
Kuopio Maaninka,2006,1,23,2:00,30,2006-01-23,-11.9,Partly cloudy (5/8)
Kuopio Maaninka,2006,1,23,2:00,30,2006-01-23,-11.9,Mostly cloudy (7/8)
Kuopio Maaninka,2006,1,23,2:00,30,2006-01-23,-11.9,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2006,1,24,2:00,31,2006-01-24,-2.8,Cloudy (8/8)
Kuopio Maaninka,2006,1,24,2:00,31,2006-01-24,-2.8,Mostly cloudy (7/8)
Kuopio Maaninka,2006,1,24,2:00,31,2006-01-24,-2.8,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2006,1,25,2:00,40,2006-01-25,-2.9,Cloudy (8/8)
Kuopio Maaninka,2006,1,25,2:00,40,2006-01-25,-2.9,Mostly cloudy (7/8)
Kuopio Maaninka,2006,1,26,2:00,39,2006-01-26,-6.4,Cloudy (8/8)
Kuopio Maaninka,2006,1,26,2:00,39,2006-01-26,-6.4,Clear (1/8)
Kuopio Maaninka,2006,1,26,2:00,39,2006-01-26,-6.4,Clear (0/8)
Kuopio Maaninka,2006,1,26,2:00,39,2006-01-26,-6.4,Mostly clear (3/8)
Kuopio Maaninka,2006,1,26,2:00,39,2006-01-26,-6.4,Mostly cloudy (7/8)
Kuopio Maaninka,2006,1,27,2:00,40,2006-01-27,-0.6,Cloudy (8/8)
Kuopio Maaninka,2006,1,27,2:00,40,2006-01-27,-0.6,Mostly cloudy (7/8)
Kuopio Maaninka,2006,1,27,2:00,40,2006-01-27,-0.6,Mostly clear (3/8)
Kuopio Maaninka,2006,1,27,2:00,40,2006-01-27,-0.6,Partly cloudy (5/8)
Kuopio Maaninka,2006,1,28,2:00,40,2006-01-28,-6.0,Cloudy (8/8)
Kuopio Maaninka,2006,1,28,2:00,40,2006-01-28,-6.0,Mostly cloudy (7/8)
Kuopio Maaninka,2006,1,28,2:00,40,2006-01-28,-6.0,Clear (0/8)
Kuopio Maaninka,2006,1,28,2:00,40,2006-01-28,-6.0,Partly cloudy (5/8)
Kuopio Maaninka,2006,1,28,2:00,40,2006-01-28,-6.0,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2006,1,29,2:00,41,2006-01-29,-3.0,Cloudy (8/8)
Kuopio Maaninka,2006,1,29,2:00,41,2006-01-29,-3.0,Clear (0/8)
Kuopio Maaninka,2006,1,29,2:00,41,2006-01-29,-3.0,Clear (1/8)
Kuopio Maaninka,2006,1,29,2:00,41,2006-01-29,-3.0,Mostly clear (3/8)
Kuopio Maaninka,2006,1,29,2:00,41,2006-01-29,-3.0,Mostly cloudy (7/8)
Kuopio Maaninka,2006,1,30,2:00,40,2006-01-30,-4.8,Cloudy (8/8)
Kuopio Maaninka,2006,1,30,2:00,40,2006-01-30,-4.8,Mostly cloudy (7/8)
Kuopio Maaninka,2006,1,30,2:00,40,2006-01-30,-4.8,Clear (1/8)
Kuopio Maaninka,2006,1,30,2:00,40,2006-01-30,-4.8,Clear (0/8)
Kuopio Maaninka,2006,1,31,2:00,40,2006-01-31,-15.4,Clear (0/8)
Kuopio Maaninka,2006,1,31,2:00,40,2006-01-31,-15.4,Mostly clear (3/8)
Kuopio Maaninka,2006,1,31,2:00,40,2006-01-31,-15.4,Partly cloudy (5/8)
Kuopio Maaninka,2006,1,31,2:00,40,2006-01-31,-15.4,Cloudy (8/8)
Kuopio Maaninka,2006,2,1,2:00,39,2006-02-01,-12.2,Cloudy (8/8)
Kuopio Maaninka,2006,2,1,2:00,39,2006-02-01,-12.2,Mostly cloudy (7/8)
Kuopio Maaninka,2006,2,1,2:00,39,2006-02-01,-12.2,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2006,2,2,2:00,49,2006-02-02,-16.5,Cloudy (8/8)
Kuopio Maaninka,2006,2,2,2:00,49,2006-02-02,-16.5,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2006,2,2,2:00,49,2006-02-02,-16.5,Mostly cloudy (7/8)
Kuopio Maaninka,2006,2,2,2:00,49,2006-02-02,-16.5,Clear (0/8)
Kuopio Maaninka,2006,2,3,2:00,48,2006-02-03,-23.6,Mostly cloudy (7/8)
Kuopio Maaninka,2006,2,3,2:00,48,2006-02-03,-23.6,Clear (0/8)
Kuopio Maaninka,2006,2,3,2:00,48,2006-02-03,-23.6,Partly cloudy (5/8)
Kuopio Maaninka,2006,2,3,2:00,48,2006-02-03,-23.6,Cloudy (8/8)
Kuopio Maaninka,2006,2,3,2:00,48,2006-02-03,-23.6,Clear (1/8)
Kuopio Maaninka,2006,2,3,2:00,48,2006-02-03,-23.6,Mostly clear (3/8)
Kuopio Maaninka,2006,2,4,2:00,48,2006-02-04,-21.3,Mostly clear (3/8)
Kuopio Maaninka,2006,2,4,2:00,48,2006-02-04,-21.3,Partly cloudy (5/8)
Kuopio Maaninka,2006,2,4,2:00,48,2006-02-04,-21.3,Cloudy (8/8)
Kuopio Maaninka,2006,2,4,2:00,48,2006-02-04,-21.3,Mostly cloudy (7/8)
Kuopio Maaninka,2006,2,4,2:00,48,2006-02-04,-21.3,Clear (0/8)
Kuopio Maaninka,2006,2,5,2:00,48,2006-02-05,-24.0,Clear (0/8)
Kuopio Maaninka,2006,2,5,2:00,48,2006-02-05,-24.0,Partly cloudy (5/8)
Kuopio Maaninka,2006,2,5,2:00,48,2006-02-05,-24.0,Clear (1/8)
Kuopio Maaninka,2006,2,6,2:00,46,2006-02-06,-25.9,Clear (0/8)
Kuopio Maaninka,2006,2,6,2:00,46,2006-02-06,-25.9,Clear (1/8)
Kuopio Maaninka,2006,2,6,2:00,46,2006-02-06,-25.9,Mostly clear (3/8)
Kuopio Maaninka,2006,2,6,2:00,46,2006-02-06,-25.9,Cloudy (8/8)
Kuopio Maaninka,2006,2,6,2:00,46,2006-02-06,-25.9,Mostly cloudy (7/8)
Kuopio Maaninka,2006,2,7,2:00,46,2006-02-07,-23.4,Clear (1/8)
Kuopio Maaninka,2006,2,7,2:00,46,2006-02-07,-23.4,Mostly cloudy (7/8)
Kuopio Maaninka,2006,2,7,2:00,46,2006-02-07,-23.4,Cloudy (8/8)
Kuopio Maaninka,2006,2,7,2:00,46,2006-02-07,-23.4,Clear (0/8)
Kuopio Maaninka,2006,2,7,2:00,46,2006-02-07,-23.4,Mostly clear (3/8)
Kuopio Maaninka,2006,2,8,2:00,46,2006-02-08,-18.9,Clear (0/8)
Kuopio Maaninka,2006,2,8,2:00,46,2006-02-08,-18.9,Clear (1/8)
Kuopio Maaninka,2006,2,8,2:00,46,2006-02-08,-18.9,Mostly cloudy (7/8)
Kuopio Maaninka,2006,2,8,2:00,46,2006-02-08,-18.9,Cloudy (8/8)
Kuopio Maaninka,2006,2,8,2:00,46,2006-02-08,-18.9,Mostly clear (3/8)
Kuopio Maaninka,2006,2,8,2:00,46,2006-02-08,-18.9,Partly cloudy (5/8)
Kuopio Maaninka,2006,2,9,2:00,46,2006-02-09,-17.6,Clear (0/8)
Kuopio Maaninka,2006,2,9,2:00,46,2006-02-09,-17.6,Cloudy (8/8)
Kuopio Maaninka,2006,2,9,2:00,46,2006-02-09,-17.6,Clear (1/8)
Kuopio Maaninka,2006,2,9,2:00,46,2006-02-09,-17.6,Mostly cloudy (7/8)
Kuopio Maaninka,2006,2,10,2:00,46,2006-02-10,-9.9,Cloudy (8/8)
Kuopio Maaninka,2006,2,10,2:00,46,2006-02-10,-9.9,Mostly cloudy (7/8)
Kuopio Maaninka,2006,2,11,2:00,46,2006-02-11,-13.8,Mostly cloudy (7/8)
Kuopio Maaninka,2006,2,11,2:00,46,2006-02-11,-13.8,Cloudy (8/8)
Kuopio Maaninka,2006,2,11,2:00,46,2006-02-11,-13.8,Clear (1/8)
Kuopio Maaninka,2006,2,11,2:00,46,2006-02-11,-13.8,Clear (0/8)
Kuopio Maaninka,2006,2,11,2:00,46,2006-02-11,-13.8,Mostly clear (3/8)
Kuopio Maaninka,2006,2,12,2:00,46,2006-02-12,-14.8,Clear (1/8)
Kuopio Maaninka,2006,2,12,2:00,46,2006-02-12,-14.8,Clear (0/8)
Kuopio Maaninka,2006,2,12,2:00,46,2006-02-12,-14.8,Cloudy (8/8)
Kuopio Maaninka,2006,2,12,2:00,46,2006-02-12,-14.8,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2006,2,13,2:00,46,2006-02-13,-6.8,Cloudy (8/8)
Kuopio Maaninka,2006,2,13,2:00,46,2006-02-13,-6.8,Mostly cloudy (7/8)
