Observation station,Year,Month,Day,Time [Local time],Snow depth mean [cm]
Sodankylä Tähtelä,2009,10,11,00:00,13.1
Sodankylä Tähtelä,2009,10,12,00:00,14
Sodankylä Tähtelä,2009,10,13,00:00,14
Sodankylä Tähtelä,2009,10,14,00:00,13.9
Sodankylä Tähtelä,2009,10,15,00:00,12.8
Sodankylä Tähtelä,2009,10,16,00:00,9.1
Sodankylä Tähtelä,2009,10,17,00:00,7.5
Sodankylä Tähtelä,2009,10,18,00:00,8
Sodankylä Tähtelä,2009,10,19,00:00,9
Sodankylä Tähtelä,2009,10,20,00:00,8.2
Sodankylä Tähtelä,2009,10,21,00:00,7.1
Sodankylä Tähtelä,2009,10,22,00:00,7.5
Sodankylä Tähtelä,2009,10,23,00:00,8.1
Sodankylä Tähtelä,2009,10,24,00:00,8.3
Sodankylä Tähtelä,2009,10,25,00:00,9
Sodankylä Tähtelä,2009,10,26,00:00,9.5
Sodankylä Tähtelä,2009,10,27,00:00,11.5
Sodankylä Tähtelä,2009,10,28,00:00,14.4
Sodankylä Tähtelä,2009,10,29,00:00,13.5
Sodankylä Tähtelä,2009,10,30,00:00,13.1
Sodankylä Tähtelä,2009,10,31,00:00,13.5
Sodankylä Tähtelä,2009,11,1,00:00,14
Sodankylä Tähtelä,2009,11,2,00:00,12.9
Sodankylä Tähtelä,2009,11,3,00:00,11.1
Sodankylä Tähtelä,2009,11,4,00:00,9.9
Sodankylä Tähtelä,2009,11,5,00:00,10
Sodankylä Tähtelä,2009,11,6,00:00,10.3
Sodankylä Tähtelä,2009,11,7,00:00,10
Sodankylä Tähtelä,2009,11,8,00:00,12.4
Sodankylä Tähtelä,2009,11,9,00:00,15.9
Sodankylä Tähtelä,2009,11,10,00:00,15.8
Sodankylä Tähtelä,2009,11,11,00:00,15.1
Sodankylä Tähtelä,2009,11,12,00:00,17.6
Sodankylä Tähtelä,2009,11,13,00:00,18.6
Sodankylä Tähtelä,2009,11,14,00:00,17.3
Sodankylä Tähtelä,2009,11,15,00:00,18.2
Sodankylä Tähtelä,2009,11,16,00:00,18.4
Sodankylä Tähtelä,2009,11,17,00:00,17
Sodankylä Tähtelä,2009,11,18,00:00,16.1
Sodankylä Tähtelä,2009,11,19,00:00,16.9
Sodankylä Tähtelä,2009,11,20,00:00,17
Sodankylä Tähtelä,2009,11,21,00:00,19.8
Sodankylä Tähtelä,2009,11,22,00:00,20.4
Sodankylä Tähtelä,2009,11,23,00:00,23.1
Sodankylä Tähtelä,2009,11,24,00:00,25.8
Sodankylä Tähtelä,2009,11,25,00:00,25
Sodankylä Tähtelä,2009,11,26,00:00,27
Sodankylä Tähtelä,2009,11,27,00:00,29.6
Sodankylä Tähtelä,2009,11,28,00:00,25.7
Sodankylä Tähtelä,2009,11,29,00:00,24
Sodankylä Tähtelä,2009,11,30,00:00,-
-,2009,12,1,00:00,-
Sodankylä Tähtelä,2009,12,2,00:00,30.3
Sodankylä Tähtelä,2009,12,3,00:00,29.6
Sodankylä Tähtelä,2009,12,4,00:00,30
Sodankylä Tähtelä,2009,12,5,00:00,-
-,2009,12,6,00:00,-
-,2009,12,7,00:00,-
Sodankylä Tähtelä,2009,12,8,00:00,33.9
Sodankylä Tähtelä,2009,12,9,00:00,33
Sodankylä Tähtelä,2009,12,10,00:00,32.8
Sodankylä Tähtelä,2009,12,11,00:00,36.6
Sodankylä Tähtelä,2009,12,12,00:00,34.6
Sodankylä Tähtelä,2009,12,13,00:00,34.8
Sodankylä Tähtelä,2009,12,14,00:00,35.3
Sodankylä Tähtelä,2009,12,15,00:00,35.3
Sodankylä Tähtelä,2009,12,16,00:00,34.2
Sodankylä Tähtelä,2009,12,17,00:00,34.7
Sodankylä Tähtelä,2009,12,18,00:00,33.6
Sodankylä Tähtelä,2009,12,19,00:00,-
-,2009,12,20,00:00,-
-,2009,12,21,00:00,-
Sodankylä Tähtelä,2009,12,22,00:00,40.1
Sodankylä Tähtelä,2009,12,23,00:00,40.9
Sodankylä Tähtelä,2009,12,24,00:00,40.7
Sodankylä Tähtelä,2009,12,25,00:00,40
Sodankylä Tähtelä,2009,12,26,00:00,39.5
Sodankylä Tähtelä,2009,12,27,00:00,39
Sodankylä Tähtelä,2009,12,28,00:00,40.3
Sodankylä Tähtelä,2009,12,29,00:00,43.5
Sodankylä Tähtelä,2009,12,30,00:00,45.7
Sodankylä Tähtelä,2009,12,31,00:00,45.9
Sodankylä Tähtelä,2010,1,1,00:00,-
-,2010,1,2,00:00,-
Sodankylä Tähtelä,2010,1,3,00:00,49.9
Sodankylä Tähtelä,2010,1,4,00:00,52.8
Sodankylä Tähtelä,2010,1,5,00:00,-
-,2010,1,6,00:00,-
Sodankylä Tähtelä,2010,1,7,00:00,49.2
Sodankylä Tähtelä,2010,1,8,00:00,48.5
Sodankylä Tähtelä,2010,1,9,00:00,47
Sodankylä Tähtelä,2010,1,10,00:00,-
-,2010,1,11,00:00,-
-,2010,1,12,00:00,-
-,2010,1,13,00:00,-
Sodankylä Tähtelä,2010,1,14,00:00,46.9
Sodankylä Tähtelä,2010,1,15,00:00,47
Sodankylä Tähtelä,2010,1,16,00:00,47.8
Sodankylä Tähtelä,2010,1,17,00:00,48.5
Sodankylä Tähtelä,2010,1,18,00:00,48.4
Sodankylä Tähtelä,2010,1,19,00:00,49.1
Sodankylä Tähtelä,2010,1,20,00:00,49.8
Sodankylä Tähtelä,2010,1,21,00:00,49
Sodankylä Tähtelä,2010,1,22,00:00,48.6
Sodankylä Tähtelä,2010,1,23,00:00,48.5
Sodankylä Tähtelä,2010,1,24,00:00,52.1
Sodankylä Tähtelä,2010,1,25,00:00,53.8
Sodankylä Tähtelä,2010,1,26,00:00,52.8
Sodankylä Tähtelä,2010,1,27,00:00,52
Sodankylä Tähtelä,2010,1,28,00:00,52
Sodankylä Tähtelä,2010,1,29,00:00,51.8
Sodankylä Tähtelä,2010,1,30,00:00,52
Sodankylä Tähtelä,2010,1,31,00:00,53.5
Sodankylä Tähtelä,2010,2,1,00:00,55.4
Sodankylä Tähtelä,2010,2,2,00:00,58.8
Sodankylä Tähtelä,2010,2,3,00:00,60.9
Sodankylä Tähtelä,2010,2,4,00:00,62.7
Sodankylä Tähtelä,2010,2,5,00:00,67.7
Sodankylä Tähtelä,2010,2,6,00:00,67.2
Sodankylä Tähtelä,2010,2,7,00:00,66.5
Sodankylä Tähtelä,2010,2,8,00:00,67.4
Sodankylä Tähtelä,2010,2,9,00:00,67.4
Sodankylä Tähtelä,2010,2,10,00:00,66.4
Sodankylä Tähtelä,2010,2,11,00:00,67
Sodankylä Tähtelä,2010,2,12,00:00,66.6
Sodankylä Tähtelä,2010,2,13,00:00,66.8
Sodankylä Tähtelä,2010,2,14,00:00,69.2
Sodankylä Tähtelä,2010,2,15,00:00,71.7
Sodankylä Tähtelä,2010,2,16,00:00,71.2
Sodankylä Tähtelä,2010,2,17,00:00,70.3
Sodankylä Tähtelä,2010,2,18,00:00,70.3
Sodankylä Tähtelä,2010,2,19,00:00,69.9
Sodankylä Tähtelä,2010,2,20,00:00,69.3
Sodankylä Tähtelä,2010,2,21,00:00,68.8
Sodankylä Tähtelä,2010,2,22,00:00,69.4
Sodankylä Tähtelä,2010,2,23,00:00,69.9
Sodankylä Tähtelä,2010,2,24,00:00,71.4
Sodankylä Tähtelä,2010,2,25,00:00,72.2
Sodankylä Tähtelä,2010,2,26,00:00,71.9
Sodankylä Tähtelä,2010,2,27,00:00,74.5
Sodankylä Tähtelä,2010,2,28,00:00,76.3
Sodankylä Tähtelä,2010,3,1,00:00,75.3
Sodankylä Tähtelä,2010,3,2,00:00,82.4
Sodankylä Tähtelä,2010,3,3,00:00,84.5
Sodankylä Tähtelä,2010,3,4,00:00,81.1
Sodankylä Tähtelä,2010,3,5,00:00,80.4
Sodankylä Tähtelä,2010,3,6,00:00,78.7
Sodankylä Tähtelä,2010,3,7,00:00,78.8
Sodankylä Tähtelä,2010,3,8,00:00,78.7
Sodankylä Tähtelä,2010,3,9,00:00,78.3
Sodankylä Tähtelä,2010,3,10,00:00,77.7
Sodankylä Tähtelä,2010,3,11,00:00,77.4
Sodankylä Tähtelä,2010,3,12,00:00,76.9
Sodankylä Tähtelä,2010,3,13,00:00,77.2
Sodankylä Tähtelä,2010,3,14,00:00,76.4
Sodankylä Tähtelä,2010,3,15,00:00,77.6
Sodankylä Tähtelä,2010,3,16,00:00,77.5
Sodankylä Tähtelä,2010,3,17,00:00,77.2
Sodankylä Tähtelä,2010,3,18,00:00,77
Sodankylä Tähtelä,2010,3,19,00:00,76.8
Sodankylä Tähtelä,2010,3,20,00:00,81.5
Sodankylä Tähtelä,2010,3,21,00:00,82.4
Sodankylä Tähtelä,2010,3,22,00:00,81.8
Sodankylä Tähtelä,2010,3,23,00:00,81.7
Sodankylä Tähtelä,2010,3,24,00:00,80.9
Sodankylä Tähtelä,2010,3,25,00:00,80.3
Sodankylä Tähtelä,2010,3,26,00:00,81
Sodankylä Tähtelä,2010,3,27,00:00,81.5
Sodankylä Tähtelä,2010,3,28,00:00,89.5
Sodankylä Tähtelä,2010,3,29,00:00,98
Sodankylä Tähtelä,2010,3,30,00:00,100.8
Sodankylä Tähtelä,2010,3,31,00:00,99.3
Sodankylä Tähtelä,2010,4,1,00:00,97.1
Sodankylä Tähtelä,2010,4,2,00:00,91.8
Sodankylä Tähtelä,2010,4,3,00:00,86.6
Sodankylä Tähtelä,2010,4,4,00:00,81.3
Sodankylä Tähtelä,2010,4,5,00:00,78.6
Sodankylä Tähtelä,2010,4,6,00:00,76.3
Sodankylä Tähtelä,2010,4,7,00:00,74.1
Sodankylä Tähtelä,2010,4,8,00:00,71.5
Sodankylä Tähtelä,2010,4,9,00:00,69
Sodankylä Tähtelä,2010,4,10,00:00,65.6
Sodankylä Tähtelä,2010,4,11,00:00,61.3
Sodankylä Tähtelä,2010,4,12,00:00,56.3
Sodankylä Tähtelä,2010,4,13,00:00,51
Sodankylä Tähtelä,2010,4,14,00:00,48.4
Sodankylä Tähtelä,2010,4,15,00:00,47.5
Sodankylä Tähtelä,2010,4,16,00:00,47.2
Sodankylä Tähtelä,2010,4,17,00:00,46.4
Sodankylä Tähtelä,2010,4,18,00:00,46.1
Sodankylä Tähtelä,2010,4,19,00:00,45.9
Sodankylä Tähtelä,2010,4,20,00:00,45.6
Sodankylä Tähtelä,2010,4,21,00:00,45
Sodankylä Tähtelä,2010,4,22,00:00,45.1
Sodankylä Tähtelä,2010,4,23,00:00,44.9
Sodankylä Tähtelä,2010,4,24,00:00,47.4
Sodankylä Tähtelä,2010,4,25,00:00,46.5
Sodankylä Tähtelä,2010,4,26,00:00,45.1
Sodankylä Tähtelä,2010,4,27,00:00,42.5
Sodankylä Tähtelä,2010,4,28,00:00,42
Sodankylä Tähtelä,2010,4,29,00:00,41.6
Sodankylä Tähtelä,2010,4,30,00:00,40.7
Sodankylä Tähtelä,2010,5,1,00:00,40.7
Sodankylä Tähtelä,2010,5,2,00:00,38.5
Sodankylä Tähtelä,2010,5,3,00:00,37.3
Sodankylä Tähtelä,2010,5,4,00:00,35.8
Sodankylä Tähtelä,2010,5,5,00:00,34.4
Sodankylä Tähtelä,2010,5,6,00:00,33.7
Sodankylä Tähtelä,2010,5,7,00:00,33.4
Sodankylä Tähtelä,2010,5,8,00:00,31.5
Sodankylä Tähtelä,2010,5,9,00:00,29.3
Sodankylä Tähtelä,2010,5,10,00:00,26.4
Sodankylä Tähtelä,2010,5,11,00:00,21.5
Sodankylä Tähtelä,2010,5,12,00:00,18.3
Sodankylä Tähtelä,2010,5,13,00:00,14.1
Sodankylä Tähtelä,2010,5,14,00:00,2.5
Sodankylä Tähtelä,2010,5,15,00:00,-1
Sodankylä Tähtelä,2010,5,16,00:00,-1
Sodankylä Tähtelä,2010,5,17,00:00,-1
Sodankylä Tähtelä,2010,5,18,00:00,-1
Sodankylä Tähtelä,2010,5,19,00:00,-1
Sodankylä Tähtelä,2010,5,20,00:00,-1
Sodankylä Tähtelä,2010,5,21,00:00,-1
Sodankylä Tähtelä,2010,5,22,00:00,-1
Sodankylä Tähtelä,2010,5,23,00:00,-1
Sodankylä Tähtelä,2010,5,24,00:00,-1
Sodankylä Tähtelä,2010,5,25,00:00,-1
Sodankylä Tähtelä,2010,5,26,00:00,-1
Sodankylä Tähtelä,2010,5,27,00:00,-1
Sodankylä Tähtelä,2010,5,28,00:00,-1
Sodankylä Tähtelä,2010,5,29,00:00,-1
Sodankylä Tähtelä,2010,5,30,00:00,-1
Sodankylä Tähtelä,2010,5,31,00:00,-1
Sodankylä Tähtelä,2010,6,1,00:00,-1
Sodankylä Tähtelä,2010,6,2,00:00,-1
Sodankylä Tähtelä,2010,6,3,00:00,-1
Sodankylä Tähtelä,2010,6,4,00:00,-1
Sodankylä Tähtelä,2010,6,5,00:00,-1
Sodankylä Tähtelä,2010,6,6,00:00,-1
Sodankylä Tähtelä,2010,6,7,00:00,-1
Sodankylä Tähtelä,2010,6,8,00:00,-1
Sodankylä Tähtelä,2010,6,9,00:00,-1
Sodankylä Tähtelä,2010,6,10,00:00,-1
Sodankylä Tähtelä,2010,6,11,00:00,-1
Sodankylä Tähtelä,2010,6,12,00:00,-1
Sodankylä Tähtelä,2010,6,13,00:00,-1
Sodankylä Tähtelä,2010,6,14,00:00,-1
Sodankylä Tähtelä,2010,6,15,00:00,-1
Sodankylä Tähtelä,2010,6,16,00:00,-1
Sodankylä Tähtelä,2010,6,17,00:00,-1
Sodankylä Tähtelä,2010,6,18,00:00,-1
Sodankylä Tähtelä,2010,6,19,00:00,-1
Sodankylä Tähtelä,2010,6,20,00:00,-1
Sodankylä Tähtelä,2010,6,21,00:00,-1
Sodankylä Tähtelä,2010,6,22,00:00,-1
Sodankylä Tähtelä,2010,6,23,00:00,-1
Sodankylä Tähtelä,2010,6,24,00:00,-1
Sodankylä Tähtelä,2010,6,25,00:00,-1
Sodankylä Tähtelä,2010,6,26,00:00,-1
Sodankylä Tähtelä,2010,6,27,00:00,-1
Sodankylä Tähtelä,2010,6,28,00:00,-1
Sodankylä Tähtelä,2010,6,29,00:00,-1
Sodankylä Tähtelä,2010,6,30,00:00,-1
Sodankylä Tähtelä,2010,7,1,00:00,-1
Sodankylä Tähtelä,2010,7,2,00:00,-1
Sodankylä Tähtelä,2010,7,3,00:00,-1
Sodankylä Tähtelä,2010,7,4,00:00,-1
Sodankylä Tähtelä,2010,7,5,00:00,-1
Sodankylä Tähtelä,2010,7,6,00:00,-1
Sodankylä Tähtelä,2010,7,7,00:00,-1
Sodankylä Tähtelä,2010,7,8,00:00,-1
Sodankylä Tähtelä,2010,7,9,00:00,-1
Sodankylä Tähtelä,2010,7,10,00:00,-1
Sodankylä Tähtelä,2010,7,11,00:00,-1
Sodankylä Tähtelä,2010,7,12,00:00,-1
Sodankylä Tähtelä,2010,7,13,00:00,-1
Sodankylä Tähtelä,2010,7,14,00:00,-1
Sodankylä Tähtelä,2010,7,15,00:00,-1
Sodankylä Tähtelä,2010,7,16,00:00,-1
Sodankylä Tähtelä,2010,7,17,00:00,-1
Sodankylä Tähtelä,2010,7,18,00:00,-1
Sodankylä Tähtelä,2010,7,19,00:00,-1
Sodankylä Tähtelä,2010,7,20,00:00,-1
Sodankylä Tähtelä,2010,7,21,00:00,-1
Sodankylä Tähtelä,2010,7,22,00:00,-1
Sodankylä Tähtelä,2010,7,23,00:00,-1
Sodankylä Tähtelä,2010,7,24,00:00,-1
Sodankylä Tähtelä,2010,7,25,00:00,-1
Sodankylä Tähtelä,2010,7,26,00:00,-1
Sodankylä Tähtelä,2010,7,27,00:00,-1
Sodankylä Tähtelä,2010,7,28,00:00,-1
Sodankylä Tähtelä,2010,7,29,00:00,-1
Sodankylä Tähtelä,2010,7,30,00:00,-1
Sodankylä Tähtelä,2010,7,31,00:00,-1
Sodankylä Tähtelä,2010,8,1,00:00,-1
Sodankylä Tähtelä,2010,8,2,00:00,-1
Sodankylä Tähtelä,2010,8,3,00:00,-1
Sodankylä Tähtelä,2010,8,4,00:00,-1
Sodankylä Tähtelä,2010,8,5,00:00,-1
Sodankylä Tähtelä,2010,8,6,00:00,-1
Sodankylä Tähtelä,2010,8,7,00:00,-1
Sodankylä Tähtelä,2010,8,8,00:00,-1
Sodankylä Tähtelä,2010,8,9,00:00,-1
Sodankylä Tähtelä,2010,8,10,00:00,-1
Sodankylä Tähtelä,2010,8,11,00:00,-1
Sodankylä Tähtelä,2010,8,12,00:00,-1
Sodankylä Tähtelä,2010,8,13,00:00,-1
Sodankylä Tähtelä,2010,8,14,00:00,-1
Sodankylä Tähtelä,2010,8,15,00:00,-1
Sodankylä Tähtelä,2010,8,16,00:00,-1
Sodankylä Tähtelä,2010,8,17,00:00,-1
Sodankylä Tähtelä,2010,8,18,00:00,-1
Sodankylä Tähtelä,2010,8,19,00:00,-1
Sodankylä Tähtelä,2010,8,20,00:00,-1
Sodankylä Tähtelä,2010,8,21,00:00,-1
Sodankylä Tähtelä,2010,8,22,00:00,-1
Sodankylä Tähtelä,2010,8,23,00:00,-1
Sodankylä Tähtelä,2010,8,24,00:00,-1
Sodankylä Tähtelä,2010,8,25,00:00,-1
Sodankylä Tähtelä,2010,8,26,00:00,-1
Sodankylä Tähtelä,2010,8,27,00:00,-1
Sodankylä Tähtelä,2010,8,28,00:00,-1
Sodankylä Tähtelä,2010,8,29,00:00,-1
Sodankylä Tähtelä,2010,8,30,00:00,-1
Sodankylä Tähtelä,2010,8,31,00:00,-1
Sodankylä Tähtelä,2010,9,1,00:00,-1
Sodankylä Tähtelä,2010,9,2,00:00,-1
Sodankylä Tähtelä,2010,9,3,00:00,-1
Sodankylä Tähtelä,2010,9,4,00:00,-1
Sodankylä Tähtelä,2010,9,5,00:00,-1
Sodankylä Tähtelä,2010,9,6,00:00,-1
Sodankylä Tähtelä,2010,9,7,00:00,-1
Sodankylä Tähtelä,2010,9,8,00:00,-1
Sodankylä Tähtelä,2010,9,9,00:00,-1
Sodankylä Tähtelä,2010,9,10,00:00,-1
Sodankylä Tähtelä,2010,9,11,00:00,-1
Sodankylä Tähtelä,2010,9,12,00:00,-1
Sodankylä Tähtelä,2010,9,13,00:00,-1
Sodankylä Tähtelä,2010,9,14,00:00,-1
Sodankylä Tähtelä,2010,9,15,00:00,-1
Sodankylä Tähtelä,2010,9,16,00:00,-1
Sodankylä Tähtelä,2010,9,17,00:00,-1
Sodankylä Tähtelä,2010,9,18,00:00,-1
Sodankylä Tähtelä,2010,9,19,00:00,-1
Sodankylä Tähtelä,2010,9,20,00:00,-1
Sodankylä Tähtelä,2010,9,21,00:00,-1
Sodankylä Tähtelä,2010,9,22,00:00,-1
Sodankylä Tähtelä,2010,9,23,00:00,-1
Sodankylä Tähtelä,2010,9,24,00:00,-1
Sodankylä Tähtelä,2010,9,25,00:00,-1
Sodankylä Tähtelä,2010,9,26,00:00,-1
Sodankylä Tähtelä,2010,9,27,00:00,-1
Sodankylä Tähtelä,2010,9,28,00:00,-1
Sodankylä Tähtelä,2010,9,29,00:00,-1
Sodankylä Tähtelä,2010,9,30,00:00,-1
Sodankylä Tähtelä,2010,10,1,00:00,-1
Sodankylä Tähtelä,2010,10,2,00:00,-1
Sodankylä Tähtelä,2010,10,3,00:00,-1
Sodankylä Tähtelä,2010,10,4,00:00,-1
Sodankylä Tähtelä,2010,10,5,00:00,-1
Sodankylä Tähtelä,2010,10,6,00:00,-1
Sodankylä Tähtelä,2010,10,7,00:00,-1
Sodankylä Tähtelä,2010,10,8,00:00,-1
Sodankylä Tähtelä,2010,10,9,00:00,-1
Sodankylä Tähtelä,2010,10,10,00:00,-1
Sodankylä Tähtelä,2010,10,11,00:00,-1
Sodankylä Tähtelä,2010,10,12,00:00,-1
Sodankylä Tähtelä,2010,10,13,00:00,-1
Sodankylä Tähtelä,2010,10,14,00:00,-1
Sodankylä Tähtelä,2010,10,15,00:00,-1
Sodankylä Tähtelä,2010,10,16,00:00,-1
Sodankylä Tähtelä,2010,10,17,00:00,-1
Sodankylä Tähtelä,2010,10,18,00:00,-1
Sodankylä Tähtelä,2010,10,19,00:00,-1
Sodankylä Tähtelä,2010,10,20,00:00,-1
Sodankylä Tähtelä,2010,10,21,00:00,-1
Sodankylä Tähtelä,2010,10,22,00:00,-1
Sodankylä Tähtelä,2010,10,23,00:00,2.2
Sodankylä Tähtelä,2010,10,24,00:00,4.2
Sodankylä Tähtelä,2010,10,25,00:00,3.8
Sodankylä Tähtelä,2010,10,26,00:00,3.5
Sodankylä Tähtelä,2010,10,27,00:00,3.9
Sodankylä Tähtelä,2010,10,28,00:00,9.3
Sodankylä Tähtelä,2010,10,29,00:00,15.4
Sodankylä Tähtelä,2010,10,30,00:00,17.8
Sodankylä Tähtelä,2010,10,31,00:00,19.8
Sodankylä Tähtelä,2010,11,1,00:00,16.1
Sodankylä Tähtelä,2010,11,2,00:00,14.9
Sodankylä Tähtelä,2010,11,3,00:00,16.5
Sodankylä Tähtelä,2010,11,4,00:00,16.3
Sodankylä Tähtelä,2010,11,5,00:00,16.2
Sodankylä Tähtelä,2010,11,6,00:00,16.6
Sodankylä Tähtelä,2010,11,7,00:00,16.6
Sodankylä Tähtelä,2010,11,8,00:00,16.8
Sodankylä Tähtelä,2010,11,9,00:00,16.7
Sodankylä Tähtelä,2010,11,10,00:00,17.6
Sodankylä Tähtelä,2010,11,11,00:00,17.9
Sodankylä Tähtelä,2010,11,12,00:00,17.5
Sodankylä Tähtelä,2010,11,13,00:00,17.4
Sodankylä Tähtelä,2010,11,14,00:00,18
Sodankylä Tähtelä,2010,11,15,00:00,17.4
Sodankylä Tähtelä,2010,11,16,00:00,18
Sodankylä Tähtelä,2010,11,17,00:00,18.5
Sodankylä Tähtelä,2010,11,18,00:00,18.2
Sodankylä Tähtelä,2010,11,19,00:00,18
Sodankylä Tähtelä,2010,11,20,00:00,17.4
Sodankylä Tähtelä,2010,11,21,00:00,18.8
Sodankylä Tähtelä,2010,11,22,00:00,18.6
Sodankylä Tähtelä,2010,11,23,00:00,18.5
Sodankylä Tähtelä,2010,11,24,00:00,18.9
Sodankylä Tähtelä,2010,11,25,00:00,19
Sodankylä Tähtelä,2010,11,26,00:00,19.5
Sodankylä Tähtelä,2010,11,27,00:00,20.4
Sodankylä Tähtelä,2010,11,28,00:00,20.3
Sodankylä Tähtelä,2010,11,29,00:00,20.1
Sodankylä Tähtelä,2010,11,30,00:00,21.1
Sodankylä Tähtelä,2010,12,1,00:00,21.2
Sodankylä Tähtelä,2010,12,2,00:00,21
Sodankylä Tähtelä,2010,12,3,00:00,21
Sodankylä Tähtelä,2010,12,4,00:00,21
Sodankylä Tähtelä,2010,12,5,00:00,22.5
Sodankylä Tähtelä,2010,12,6,00:00,23
Sodankylä Tähtelä,2010,12,7,00:00,24.6
Sodankylä Tähtelä,2010,12,8,00:00,31.1
Sodankylä Tähtelä,2010,12,9,00:00,30.5
Sodankylä Tähtelä,2010,12,10,00:00,30
Sodankylä Tähtelä,2010,12,11,00:00,29.2
Sodankylä Tähtelä,2010,12,12,00:00,26.8
Sodankylä Tähtelä,2010,12,13,00:00,25.8
Sodankylä Tähtelä,2010,12,14,00:00,27.6
Sodankylä Tähtelä,2010,12,15,00:00,27.8
Sodankylä Tähtelä,2010,12,16,00:00,28.7
Sodankylä Tähtelä,2010,12,17,00:00,28.3
Sodankylä Tähtelä,2010,12,18,00:00,28
Sodankylä Tähtelä,2010,12,19,00:00,28.1
Sodankylä Tähtelä,2010,12,20,00:00,28.6
Sodankylä Tähtelä,2010,12,21,00:00,28.9
Sodankylä Tähtelä,2010,12,22,00:00,29.5
Sodankylä Tähtelä,2010,12,23,00:00,29.3
Sodankylä Tähtelä,2010,12,24,00:00,29
Sodankylä Tähtelä,2010,12,25,00:00,28.8
Sodankylä Tähtelä,2010,12,26,00:00,28.2
Sodankylä Tähtelä,2010,12,27,00:00,28.4
Sodankylä Tähtelä,2010,12,28,00:00,28.6
Sodankylä Tähtelä,2010,12,29,00:00,28.6
