Observation station;Year;Month;Day;Global radiation mean [W/m2]
Sodankylä Tähtelä;2010;10;7;6,2
Sodankylä Tähtelä;2010;10;8;38
Sodankylä Tähtelä;2010;10;9;23,9
Sodankylä Tähtelä;2010;10;10;34,9
Sodankylä Tähtelä;2010;10;11;39,6
Sodankylä Tähtelä;2010;10;12;47,2
Sodankylä Tähtelä;2010;10;13;25,8
Sodankylä Tähtelä;2010;10;14;31,4
Sodankylä Tähtelä;2010;10;15;18,1
Sodankylä Tähtelä;2010;10;16;30,7
Sodankylä Tähtelä;2010;10;17;32,8
Sodankylä Tähtelä;2010;10;18;9,7
Sodankylä Tähtelä;2010;10;19;4,6
Sodankylä Tähtelä;2010;10;20;5,9
Sodankylä Tähtelä;2010;10;21;9,8
Sodankylä Tähtelä;2010;10;22;17,7
Sodankylä Tähtelä;2010;10;23;11,4
Sodankylä Tähtelä;2010;10;24;17,5
Sodankylä Tähtelä;2010;10;25;13,5
Sodankylä Tähtelä;2010;10;26;26,3
Sodankylä Tähtelä;2010;10;27;12,7
Sodankylä Tähtelä;2010;10;28;8,6
Sodankylä Tähtelä;2010;10;29;7,2
Sodankylä Tähtelä;2010;10;30;14,6
Sodankylä Tähtelä;2010;10;31;13,8
Sodankylä Tähtelä;2010;11;1;5,2
Sodankylä Tähtelä;2010;11;2;19
Sodankylä Tähtelä;2010;11;3;6,7
Sodankylä Tähtelä;2010;11;4;6,7
Sodankylä Tähtelä;2010;11;5;15,5
Sodankylä Tähtelä;2010;11;6;7,7
Sodankylä Tähtelä;2010;11;7;7,7
Sodankylä Tähtelä;2010;11;8;12,1
Sodankylä Tähtelä;2010;11;9;11,9
Sodankylä Tähtelä;2010;11;10;5,6
Sodankylä Tähtelä;2010;11;11;2,2
Sodankylä Tähtelä;2010;11;12;2,5
Sodankylä Tähtelä;2010;11;13;2,6
Sodankylä Tähtelä;2010;11;14;3,5
Sodankylä Tähtelä;2010;11;15;3,1
Sodankylä Tähtelä;2010;11;16;5
Sodankylä Tähtelä;2010;11;17;7,2
Sodankylä Tähtelä;2010;11;18;1,6
Sodankylä Tähtelä;2010;11;19;1,6
Sodankylä Tähtelä;2010;11;20;3,1
Sodankylä Tähtelä;2010;11;21;3,5
Sodankylä Tähtelä;2010;11;22;1,4
Sodankylä Tähtelä;2010;11;23;2,1
Sodankylä Tähtelä;2010;11;24;1,8
Sodankylä Tähtelä;2010;11;25;1,4
Sodankylä Tähtelä;2010;11;26;1
Sodankylä Tähtelä;2010;11;27;0,2
Sodankylä Tähtelä;2010;11;28;0,2
Sodankylä Tähtelä;2010;11;29;-0,2
Sodankylä Tähtelä;2010;11;30;0,2
Sodankylä Tähtelä;2010;12;1;0,4
Sodankylä Tähtelä;2010;12;2;0,8
Sodankylä Tähtelä;2010;12;3;0,7
Sodankylä Tähtelä;2010;12;4;0,6
Sodankylä Tähtelä;2010;12;5;0,5
Sodankylä Tähtelä;2010;12;6;0,2
Sodankylä Tähtelä;2010;12;7;0,1
Sodankylä Tähtelä;2010;12;8;-2,2
Sodankylä Tähtelä;2010;12;9;-1,6
Sodankylä Tähtelä;2010;12;10;-0,7
Sodankylä Tähtelä;2010;12;11;-0,3
Sodankylä Tähtelä;2010;12;12;-0,6
Sodankylä Tähtelä;2010;12;13;-0,8
Sodankylä Tähtelä;2010;12;14;-0,7
Sodankylä Tähtelä;2010;12;15;0
Sodankylä Tähtelä;2010;12;16;-0,2
Sodankylä Tähtelä;2010;12;17;-0,5
Sodankylä Tähtelä;2010;12;18;-0,8
Sodankylä Tähtelä;2010;12;19;-0,6
Sodankylä Tähtelä;2010;12;20;0
Sodankylä Tähtelä;2010;12;21;-0,4
Sodankylä Tähtelä;2010;12;22;-0,6
Sodankylä Tähtelä;2010;12;23;-0,1
Sodankylä Tähtelä;2010;12;24;-0,5
Sodankylä Tähtelä;2010;12;25;-0,7
Sodankylä Tähtelä;2010;12;26;-0,2
Sodankylä Tähtelä;2010;12;27;-1,2
Sodankylä Tähtelä;2010;12;28;0,3
Sodankylä Tähtelä;2010;12;29;1,1
Sodankylä Tähtelä;2010;12;30;0,7
Sodankylä Tähtelä;2010;12;31;0,5
Sodankylä Tähtelä;2011;1;1;-0,2
Sodankylä Tähtelä;2011;1;2;-1,5
Sodankylä Tähtelä;2011;1;3;-1,7
Sodankylä Tähtelä;2011;1;4;-1,9
Sodankylä Tähtelä;2011;1;5;-0,5
Sodankylä Tähtelä;2011;1;6;-0,3
Sodankylä Tähtelä;2011;1;7;-0,1
Sodankylä Tähtelä;2011;1;8;-0,1
Sodankylä Tähtelä;2011;1;9;0,5
Sodankylä Tähtelä;2011;1;10;0,5
Sodankylä Tähtelä;2011;1;11;0,3
Sodankylä Tähtelä;2011;1;12;-0,5
Sodankylä Tähtelä;2011;1;13;0,6
Sodankylä Tähtelä;2011;1;14;0,6
Sodankylä Tähtelä;2011;1;15;1
Sodankylä Tähtelä;2011;1;16;1,3
Sodankylä Tähtelä;2011;1;17;1,5
Sodankylä Tähtelä;2011;1;18;1,6
Sodankylä Tähtelä;2011;1;19;0,3
Sodankylä Tähtelä;2011;1;20;1,2
Sodankylä Tähtelä;2011;1;21;3,5
Sodankylä Tähtelä;2011;1;22;2
Sodankylä Tähtelä;2011;1;23;3,6
Sodankylä Tähtelä;2011;1;24;3,7
Sodankylä Tähtelä;2011;1;25;5,9
Sodankylä Tähtelä;2011;1;26;4,6
Sodankylä Tähtelä;2011;1;27;2,5
Sodankylä Tähtelä;2011;1;28;6,3
Sodankylä Tähtelä;2011;1;29;3,7
Sodankylä Tähtelä;2011;1;30;4,9
Sodankylä Tähtelä;2011;1;31;4,6
Sodankylä Tähtelä;2011;2;1;5,2
Sodankylä Tähtelä;2011;2;2;8,8
Sodankylä Tähtelä;2011;2;3;4,9
Sodankylä Tähtelä;2011;2;4;12,8
Sodankylä Tähtelä;2011;2;5;7,6
Sodankylä Tähtelä;2011;2;6;15
Sodankylä Tähtelä;2011;2;7;7,5
Sodankylä Tähtelä;2011;2;8;8
Sodankylä Tähtelä;2011;2;9;21,7
Sodankylä Tähtelä;2011;2;10;21,6
Sodankylä Tähtelä;2011;2;11;15,1
Sodankylä Tähtelä;2011;2;12;28,2
Sodankylä Tähtelä;2011;2;13;22,3
Sodankylä Tähtelä;2011;2;14;27
Sodankylä Tähtelä;2011;2;15;23,5
Sodankylä Tähtelä;2011;2;16;30,1
Sodankylä Tähtelä;2011;2;17;32,1
Sodankylä Tähtelä;2011;2;18;31,4
Sodankylä Tähtelä;2011;2;19;36,9
Sodankylä Tähtelä;2011;2;20;39,3
Sodankylä Tähtelä;2011;2;21;43,2
Sodankylä Tähtelä;2011;2;22;47
Sodankylä Tähtelä;2011;2;23;48,5
Sodankylä Tähtelä;2011;2;24;46
Sodankylä Tähtelä;2011;2;25;23,8
Sodankylä Tähtelä;2011;2;26;15,8
Sodankylä Tähtelä;2011;2;27;8,7
Sodankylä Tähtelä;2011;2;28;52,7
Sodankylä Tähtelä;2011;3;1;50
Sodankylä Tähtelä;2011;3;2;38,9
Sodankylä Tähtelä;2011;3;3;57,8
Sodankylä Tähtelä;2011;3;4;70
Sodankylä Tähtelä;2011;3;5;35,6
Sodankylä Tähtelä;2011;3;6;71,6
Sodankylä Tähtelä;2011;3;7;61,4
Sodankylä Tähtelä;2011;3;8;61,5
Sodankylä Tähtelä;2011;3;9;59,5
Sodankylä Tähtelä;2011;3;10;42,3
Sodankylä Tähtelä;2011;3;11;27,3
Sodankylä Tähtelä;2011;3;12;42,5
Sodankylä Tähtelä;2011;3;13;99,7
Sodankylä Tähtelä;2011;3;14;60,2
Sodankylä Tähtelä;2011;3;15;101,7
Sodankylä Tähtelä;2011;3;16;106,4
Sodankylä Tähtelä;2011;3;17;113,9
Sodankylä Tähtelä;2011;3;18;86,5
Sodankylä Tähtelä;2011;3;19;50,9
Sodankylä Tähtelä;2011;3;20;86,2
Sodankylä Tähtelä;2011;3;21;65,6
Sodankylä Tähtelä;2011;3;22;108,9
Sodankylä Tähtelä;2011;3;23;105,3
Sodankylä Tähtelä;2011;3;24;124,6
Sodankylä Tähtelä;2011;3;25;129
Sodankylä Tähtelä;2011;3;26;114,8
Sodankylä Tähtelä;2011;3;27;125,2
Sodankylä Tähtelä;2011;3;28;148,6
Sodankylä Tähtelä;2011;3;29;143,7
Sodankylä Tähtelä;2011;3;30;158,4
Sodankylä Tähtelä;2011;3;31;149,6
Sodankylä Tähtelä;2011;4;1;71
Sodankylä Tähtelä;2011;4;2;35,2
Sodankylä Tähtelä;2011;4;3;148,8
Sodankylä Tähtelä;2011;4;4;129,3
Sodankylä Tähtelä;2011;4;5;130,5
Sodankylä Tähtelä;2011;4;6;108,5
Sodankylä Tähtelä;2011;4;7;62,6
Sodankylä Tähtelä;2011;4;8;105,7
Sodankylä Tähtelä;2011;4;9;165,3
Sodankylä Tähtelä;2011;4;10;154,7
Sodankylä Tähtelä;2011;4;11;107,1
Sodankylä Tähtelä;2011;4;12;72,9
Sodankylä Tähtelä;2011;4;13;109,3
Sodankylä Tähtelä;2011;4;14;147,3
Sodankylä Tähtelä;2011;4;15;151,2
Sodankylä Tähtelä;2011;4;16;176,2
Sodankylä Tähtelä;2011;4;17;145,9
Sodankylä Tähtelä;2011;4;18;177,6
Sodankylä Tähtelä;2011;4;19;200,9
Sodankylä Tähtelä;2011;4;20;72,1
Sodankylä Tähtelä;2011;4;21;215,4
Sodankylä Tähtelä;2011;4;22;206
Sodankylä Tähtelä;2011;4;23;227,5
Sodankylä Tähtelä;2011;4;24;236,9
Sodankylä Tähtelä;2011;4;25;211,7
Sodankylä Tähtelä;2011;4;26;177,5
Sodankylä Tähtelä;2011;4;27;228,1
Sodankylä Tähtelä;2011;4;28;219,8
Sodankylä Tähtelä;2011;4;29;212,1
Sodankylä Tähtelä;2011;4;30;145,9
Sodankylä Tähtelä;2011;5;1;158,1
Sodankylä Tähtelä;2011;5;2;123
Sodankylä Tähtelä;2011;5;3;82,4
Sodankylä Tähtelä;2011;5;4;128,2
Sodankylä Tähtelä;2011;5;5;230
Sodankylä Tähtelä;2011;5;6;83
Sodankylä Tähtelä;2011;5;7;121,1
Sodankylä Tähtelä;2011;5;8;270,7
Sodankylä Tähtelä;2011;5;9;152,5
Sodankylä Tähtelä;2011;5;10;280,6
Sodankylä Tähtelä;2011;5;11;171,9
Sodankylä Tähtelä;2011;5;12;294,4
Sodankylä Tähtelä;2011;5;13;309,6
Sodankylä Tähtelä;2011;5;14;308,5
Sodankylä Tähtelä;2011;5;15;295
Sodankylä Tähtelä;2011;5;16;138,3
Sodankylä Tähtelä;2011;5;17;79,8
Sodankylä Tähtelä;2011;5;18;62,6
Sodankylä Tähtelä;2011;5;19;109,3
Sodankylä Tähtelä;2011;5;20;136
Sodankylä Tähtelä;2011;5;21;207,4
Sodankylä Tähtelä;2011;5;22;259,1
Sodankylä Tähtelä;2011;5;23;279,7
Sodankylä Tähtelä;2011;5;24;177
Sodankylä Tähtelä;2011;5;25;142,2
Sodankylä Tähtelä;2011;5;26;194,6
Sodankylä Tähtelä;2011;5;27;280,7
Sodankylä Tähtelä;2011;5;28;48,2
Sodankylä Tähtelä;2011;5;29;126,7
Sodankylä Tähtelä;2011;5;30;179,3
Sodankylä Tähtelä;2011;5;31;248,3
Sodankylä Tähtelä;2011;6;1;107,7
Sodankylä Tähtelä;2011;6;2;165,7
Sodankylä Tähtelä;2011;6;3;176,6
Sodankylä Tähtelä;2011;6;4;227,8
Sodankylä Tähtelä;2011;6;5;280,4
Sodankylä Tähtelä;2011;6;6;332
Sodankylä Tähtelä;2011;6;7;300,4
Sodankylä Tähtelä;2011;6;8;306,4
Sodankylä Tähtelä;2011;6;9;254,3
Sodankylä Tähtelä;2011;6;10;311,1
Sodankylä Tähtelä;2011;6;11;196,6
Sodankylä Tähtelä;2011;6;12;282,7
Sodankylä Tähtelä;2011;6;13;267,5
Sodankylä Tähtelä;2011;6;14;360
Sodankylä Tähtelä;2011;6;15;262,4
Sodankylä Tähtelä;2011;6;16;245,2
Sodankylä Tähtelä;2011;6;17;154,7
Sodankylä Tähtelä;2011;6;18;241,5
Sodankylä Tähtelä;2011;6;19;126,1
Sodankylä Tähtelä;2011;6;20;118,3
Sodankylä Tähtelä;2011;6;21;58
Sodankylä Tähtelä;2011;6;22;122,4
Sodankylä Tähtelä;2011;6;23;317,4
Sodankylä Tähtelä;2011;6;24;108,4
Sodankylä Tähtelä;2011;6;25;191,2
Sodankylä Tähtelä;2011;6;26;246
Sodankylä Tähtelä;2011;6;27;282,9
Sodankylä Tähtelä;2011;6;28;272
Sodankylä Tähtelä;2011;6;29;295,3
Sodankylä Tähtelä;2011;6;30;343,5
Sodankylä Tähtelä;2011;7;1;204,5
Sodankylä Tähtelä;2011;7;2;120
Sodankylä Tähtelä;2011;7;3;220,7
Sodankylä Tähtelä;2011;7;4;307,2
Sodankylä Tähtelä;2011;7;5;270,6
Sodankylä Tähtelä;2011;7;6;170,3
Sodankylä Tähtelä;2011;7;7;262
Sodankylä Tähtelä;2011;7;8;262,6
Sodankylä Tähtelä;2011;7;9;285,6
Sodankylä Tähtelä;2011;7;10;273,6
Sodankylä Tähtelä;2011;7;11;272,9
Sodankylä Tähtelä;2011;7;12;136,9
Sodankylä Tähtelä;2011;7;13;146,1
Sodankylä Tähtelä;2011;7;14;291,1
Sodankylä Tähtelä;2011;7;15;274,3
Sodankylä Tähtelä;2011;7;16;260,8
Sodankylä Tähtelä;2011;7;17;143,8
Sodankylä Tähtelä;2011;7;18;147,9
Sodankylä Tähtelä;2011;7;19;209,7
Sodankylä Tähtelä;2011;7;20;303,1
Sodankylä Tähtelä;2011;7;21;260,1
Sodankylä Tähtelä;2011;7;22;205,1
Sodankylä Tähtelä;2011;7;23;191,8
Sodankylä Tähtelä;2011;7;24;46,8
Sodankylä Tähtelä;2011;7;25;226,6
Sodankylä Tähtelä;2011;7;26;164,5
Sodankylä Tähtelä;2011;7;27;184,1
Sodankylä Tähtelä;2011;7;28;69
Sodankylä Tähtelä;2011;7;29;201,5
Sodankylä Tähtelä;2011;7;30;146,6
Sodankylä Tähtelä;2011;7;31;282,6
Sodankylä Tähtelä;2011;8;1;269,1
Sodankylä Tähtelä;2011;8;2;237,2
Sodankylä Tähtelä;2011;8;3;227,2
Sodankylä Tähtelä;2011;8;4;201,6
Sodankylä Tähtelä;2011;8;5;178,5
Sodankylä Tähtelä;2011;8;6;185,2
Sodankylä Tähtelä;2011;8;7;165,4
Sodankylä Tähtelä;2011;8;8;100,8
Sodankylä Tähtelä;2011;8;9;46,7
Sodankylä Tähtelä;2011;8;10;41,7
Sodankylä Tähtelä;2011;8;11;110,8
Sodankylä Tähtelä;2011;8;12;185,8
Sodankylä Tähtelä;2011;8;13;215,3
Sodankylä Tähtelä;2011;8;14;245,4
Sodankylä Tähtelä;2011;8;15;216,1
Sodankylä Tähtelä;2011;8;16;148,5
Sodankylä Tähtelä;2011;8;17;174,8
Sodankylä Tähtelä;2011;8;18;185,5
Sodankylä Tähtelä;2011;8;19;125,2
Sodankylä Tähtelä;2011;8;20;222,9
Sodankylä Tähtelä;2011;8;21;163,2
Sodankylä Tähtelä;2011;8;22;142,7
Sodankylä Tähtelä;2011;8;23;101,8
Sodankylä Tähtelä;2011;8;24;-
-;2011;8;25;-
Sodankylä Tähtelä;2011;8;26;56,7
Sodankylä Tähtelä;2011;8;27;132
Sodankylä Tähtelä;2011;8;28;64,1
Sodankylä Tähtelä;2011;8;29;108
Sodankylä Tähtelä;2011;8;30;67,4
Sodankylä Tähtelä;2011;8;31;76,9
Sodankylä Tähtelä;2011;9;1;41,1
Sodankylä Tähtelä;2011;9;2;88,7
Sodankylä Tähtelä;2011;9;3;109,6
Sodankylä Tähtelä;2011;9;4;154,9
Sodankylä Tähtelä;2011;9;5;31,2
Sodankylä Tähtelä;2011;9;6;80,3
Sodankylä Tähtelä;2011;9;7;89,6
Sodankylä Tähtelä;2011;9;8;90
Sodankylä Tähtelä;2011;9;9;129,4
Sodankylä Tähtelä;2011;9;10;114,6
Sodankylä Tähtelä;2011;9;11;52,2
Sodankylä Tähtelä;2011;9;12;25,7
Sodankylä Tähtelä;2011;9;13;22,7
Sodankylä Tähtelä;2011;9;14;34,5
Sodankylä Tähtelä;2011;9;15;34,1
Sodankylä Tähtelä;2011;9;16;73
Sodankylä Tähtelä;2011;9;17;77,5
Sodankylä Tähtelä;2011;9;18;105,1
Sodankylä Tähtelä;2011;9;19;90,5
Sodankylä Tähtelä;2011;9;20;82,1
Sodankylä Tähtelä;2011;9;21;28,6
Sodankylä Tähtelä;2011;9;22;49
Sodankylä Tähtelä;2011;9;23;24,9
Sodankylä Tähtelä;2011;9;24;46,5
Sodankylä Tähtelä;2011;9;25;81,5
Sodankylä Tähtelä;2011;9;26;50
Sodankylä Tähtelä;2011;9;27;12
Sodankylä Tähtelä;2011;9;28;41,3
Sodankylä Tähtelä;2011;9;29;53,1
Sodankylä Tähtelä;2011;9;30;54,2
Sodankylä Tähtelä;2011;10;1;84,4
Sodankylä Tähtelä;2011;10;2;9,3
Sodankylä Tähtelä;2011;10;3;72,5
Sodankylä Tähtelä;2011;10;4;11,7
Sodankylä Tähtelä;2011;10;5;53,1
Sodankylä Tähtelä;2011;10;6;35,5
Sodankylä Tähtelä;2011;10;7;27,4
Sodankylä Tähtelä;2011;10;8;36
Sodankylä Tähtelä;2011;10;9;62,5
Sodankylä Tähtelä;2011;10;10;18,1
Sodankylä Tähtelä;2011;10;11;18
Sodankylä Tähtelä;2011;10;12;18,2
Sodankylä Tähtelä;2011;10;13;30,4
Sodankylä Tähtelä;2011;10;14;52,8
Sodankylä Tähtelä;2011;10;15;37,2
Sodankylä Tähtelä;2011;10;16;42,7
Sodankylä Tähtelä;2011;10;17;8,9
Sodankylä Tähtelä;2011;10;18;4,6
Sodankylä Tähtelä;2011;10;19;8
Sodankylä Tähtelä;2011;10;20;23,4
Sodankylä Tähtelä;2011;10;21;30,7
Sodankylä Tähtelä;2011;10;22;31,3
Sodankylä Tähtelä;2011;10;23;12,5
Sodankylä Tähtelä;2011;10;24;8,2
Sodankylä Tähtelä;2011;10;25;8
Sodankylä Tähtelä;2011;10;26;5,6
Sodankylä Tähtelä;2011;10;27;5,1
Sodankylä Tähtelä;2011;10;28;3,4
Sodankylä Tähtelä;2011;10;29;23,3
Sodankylä Tähtelä;2011;10;30;6,8
Sodankylä Tähtelä;2011;10;31;16,4
Sodankylä Tähtelä;2011;11;1;4,1
Sodankylä Tähtelä;2011;11;2;7,9
Sodankylä Tähtelä;2011;11;3;5,8
Sodankylä Tähtelä;2011;11;4;5
Sodankylä Tähtelä;2011;11;5;1,9
Sodankylä Tähtelä;2011;11;6;2,3
Sodankylä Tähtelä;2011;11;7;4,7
Sodankylä Tähtelä;2011;11;8;10,6
Sodankylä Tähtelä;2011;11;9;10,6
Sodankylä Tähtelä;2011;11;10;2,9
Sodankylä Tähtelä;2011;11;11;2,7
Sodankylä Tähtelä;2011;11;12;3,7
Sodankylä Tähtelä;2011;11;13;3,3
Sodankylä Tähtelä;2011;11;14;8
Sodankylä Tähtelä;2011;11;15;3,8
Sodankylä Tähtelä;2011;11;16;1,2
Sodankylä Tähtelä;2011;11;17;4,4
Sodankylä Tähtelä;2011;11;18;1
Sodankylä Tähtelä;2011;11;19;3,8
Sodankylä Tähtelä;2011;11;20;4,3
Sodankylä Tähtelä;2011;11;21;1,4
Sodankylä Tähtelä;2011;11;22;1,1
Sodankylä Tähtelä;2011;11;23;1,1
Sodankylä Tähtelä;2011;11;24;0,6
Sodankylä Tähtelä;2011;11;25;-0,2
Sodankylä Tähtelä;2011;11;26;0,6
Sodankylä Tähtelä;2011;11;27;0,5
Sodankylä Tähtelä;2011;11;28;1,1
Sodankylä Tähtelä;2011;11;29;0,3
Sodankylä Tähtelä;2011;11;30;0,5
Sodankylä Tähtelä;2011;12;1;0
Sodankylä Tähtelä;2011;12;2;0,8
Sodankylä Tähtelä;2011;12;3;0,2
Sodankylä Tähtelä;2011;12;4;0,2
Sodankylä Tähtelä;2011;12;5;0,2
Sodankylä Tähtelä;2011;12;6;0,5
Sodankylä Tähtelä;2011;12;7;-0,2
Sodankylä Tähtelä;2011;12;8;-1,2
Sodankylä Tähtelä;2011;12;9;-0,9
Sodankylä Tähtelä;2011;12;10;0,2
Sodankylä Tähtelä;2011;12;11;0
Sodankylä Tähtelä;2011;12;12;-0,6
Sodankylä Tähtelä;2011;12;13;0,2
Sodankylä Tähtelä;2011;12;14;0,2
Sodankylä Tähtelä;2011;12;15;0
Sodankylä Tähtelä;2011;12;16;-0,9
Sodankylä Tähtelä;2011;12;17;-0,9
Sodankylä Tähtelä;2011;12;18;-0,3
Sodankylä Tähtelä;2011;12;19;-1,4
Sodankylä Tähtelä;2011;12;20;-2,5
Sodankylä Tähtelä;2011;12;21;-1,2
Sodankylä Tähtelä;2011;12;22;-0,1
Sodankylä Tähtelä;2011;12;23;0,2
Sodankylä Tähtelä;2011;12;24;-0,5
Sodankylä Tähtelä;2011;12;25;-0,6
Sodankylä Tähtelä;2011;12;26;-0,5
Sodankylä Tähtelä;2011;12;27;-0,9
Sodankylä Tähtelä;2011;12;28;-0,8
Sodankylä Tähtelä;2011;12;29;-0,1
Sodankylä Tähtelä;2011;12;30;0,3
Sodankylä Tähtelä;2011;12;31;0,4
Sodankylä Tähtelä;2012;1;1;0,3
Sodankylä Tähtelä;2012;1;2;0,6
Sodankylä Tähtelä;2012;1;3;0,4
Sodankylä Tähtelä;2012;1;4;0,2
Sodankylä Tähtelä;2012;1;5;0,6
Sodankylä Tähtelä;2012;1;6;0,7
Sodankylä Tähtelä;2012;1;7;0,4
Sodankylä Tähtelä;2012;1;8;-0,2
Sodankylä Tähtelä;2012;1;9;-0,3
Sodankylä Tähtelä;2012;1;10;-0,2
Sodankylä Tähtelä;2012;1;11;0,4
Sodankylä Tähtelä;2012;1;12;0,7
Sodankylä Tähtelä;2012;1;13;0,6
Sodankylä Tähtelä;2012;1;14;1,2
Sodankylä Tähtelä;2012;1;15;1,6
Sodankylä Tähtelä;2012;1;16;0,3
Sodankylä Tähtelä;2012;1;17;1,9
Sodankylä Tähtelä;2012;1;18;0,6
Sodankylä Tähtelä;2012;1;19;1,6
Sodankylä Tähtelä;2012;1;20;1,9
Sodankylä Tähtelä;2012;1;21;1,2
Sodankylä Tähtelä;2012;1;22;1,6
Sodankylä Tähtelä;2012;1;23;2,1
Sodankylä Tähtelä;2012;1;24;3,4
Sodankylä Tähtelä;2012;1;25;5,1
Sodankylä Tähtelä;2012;1;26;4
Sodankylä Tähtelä;2012;1;27;7,2
Sodankylä Tähtelä;2012;1;28;5,1
Sodankylä Tähtelä;2012;1;29;4
Sodankylä Tähtelä;2012;1;30;7,1
Sodankylä Tähtelä;2012;1;31;9,1
Sodankylä Tähtelä;2012;2;1;10,8
Sodankylä Tähtelä;2012;2;2;13,3
Sodankylä Tähtelä;2012;2;3;13,7
Sodankylä Tähtelä;2012;2;4;10,8
Sodankylä Tähtelä;2012;2;5;11,4
Sodankylä Tähtelä;2012;2;6;2,8
Sodankylä Tähtelä;2012;2;7;13,9
Sodankylä Tähtelä;2012;2;8;18,7
Sodankylä Tähtelä;2012;2;9;20,6
Sodankylä Tähtelä;2012;2;10;11
Sodankylä Tähtelä;2012;2;11;9
Sodankylä Tähtelä;2012;2;12;8,2
Sodankylä Tähtelä;2012;2;13;13,8
Sodankylä Tähtelä;2012;2;14;9,8
Sodankylä Tähtelä;2012;2;15;11
Sodankylä Tähtelä;2012;2;16;15,9
Sodankylä Tähtelä;2012;2;17;17,2
Sodankylä Tähtelä;2012;2;18;10,9
Sodankylä Tähtelä;2012;2;19;14,1
Sodankylä Tähtelä;2012;2;20;25,2
Sodankylä Tähtelä;2012;2;21;15,4
Sodankylä Tähtelä;2012;2;22;41,8
Sodankylä Tähtelä;2012;2;23;22
Sodankylä Tähtelä;2012;2;24;43,8
Sodankylä Tähtelä;2012;2;25;26,6
Sodankylä Tähtelä;2012;2;26;46,8
Sodankylä Tähtelä;2012;2;27;54
Sodankylä Tähtelä;2012;2;28;18,9
Sodankylä Tähtelä;2012;2;29;62,4
Sodankylä Tähtelä;2012;3;1;19,6
Sodankylä Tähtelä;2012;3;2;55,3
Sodankylä Tähtelä;2012;3;3;55,3
Sodankylä Tähtelä;2012;3;4;61,1
Sodankylä Tähtelä;2012;3;5;77,1
Sodankylä Tähtelä;2012;3;6;85,6
Sodankylä Tähtelä;2012;3;7;80,8
Sodankylä Tähtelä;2012;3;8;32,6
Sodankylä Tähtelä;2012;3;9;15,5
Sodankylä Tähtelä;2012;3;10;81,1
Sodankylä Tähtelä;2012;3;11;37
Sodankylä Tähtelä;2012;3;12;86,6
Sodankylä Tähtelä;2012;3;13;64,9
Sodankylä Tähtelä;2012;3;14;97,3
Sodankylä Tähtelä;2012;3;15;53,6
Sodankylä Tähtelä;2012;3;16;89,1
Sodankylä Tähtelä;2012;3;17;52,2
Sodankylä Tähtelä;2012;3;18;112,2
Sodankylä Tähtelä;2012;3;19;70,2
Sodankylä Tähtelä;2012;3;20;108,2
Sodankylä Tähtelä;2012;3;21;124,4
Sodankylä Tähtelä;2012;3;22;49,3
Sodankylä Tähtelä;2012;3;23;47,8
Sodankylä Tähtelä;2012;3;24;89,2
Sodankylä Tähtelä;2012;3;25;118,2
Sodankylä Tähtelä;2012;3;26;68,7
Sodankylä Tähtelä;2012;3;27;90,8
Sodankylä Tähtelä;2012;3;28;91,1
Sodankylä Tähtelä;2012;3;29;156
Sodankylä Tähtelä;2012;3;30;158,1
Sodankylä Tähtelä;2012;3;31;132,4
Sodankylä Tähtelä;2012;4;1;147,1
Sodankylä Tähtelä;2012;4;2;163,4
Sodankylä Tähtelä;2012;4;3;127,8
Sodankylä Tähtelä;2012;4;4;161,6
Sodankylä Tähtelä;2012;4;5;151,5
Sodankylä Tähtelä;2012;4;6;190,6
Sodankylä Tähtelä;2012;4;7;151,6
Sodankylä Tähtelä;2012;4;8;188,6
Sodankylä Tähtelä;2012;4;9;190,1
Sodankylä Tähtelä;2012;4;10;119,6
Sodankylä Tähtelä;2012;4;11;46,4
Sodankylä Tähtelä;2012;4;12;35,1
Sodankylä Tähtelä;2012;4;13;205,9
Sodankylä Tähtelä;2012;4;14;195,1
Sodankylä Tähtelä;2012;4;15;107,9
Sodankylä Tähtelä;2012;4;16;165,7
Sodankylä Tähtelä;2012;4;17;174,2
Sodankylä Tähtelä;2012;4;18;91,8
Sodankylä Tähtelä;2012;4;19;156,9
Sodankylä Tähtelä;2012;4;20;206,7
Sodankylä Tähtelä;2012;4;21;60,6
Sodankylä Tähtelä;2012;4;22;79,7
Sodankylä Tähtelä;2012;4;23;92,5
Sodankylä Tähtelä;2012;4;24;83,7
Sodankylä Tähtelä;2012;4;25;83,9
Sodankylä Tähtelä;2012;4;26;191,2
Sodankylä Tähtelä;2012;4;27;58,3
Sodankylä Tähtelä;2012;4;28;132,1
Sodankylä Tähtelä;2012;4;29;160
Sodankylä Tähtelä;2012;4;30;192,8
Sodankylä Tähtelä;2012;5;1;225,6
Sodankylä Tähtelä;2012;5;2;177,9
Sodankylä Tähtelä;2012;5;3;162,4
Sodankylä Tähtelä;2012;5;4;224,2
Sodankylä Tähtelä;2012;5;5;191,5
Sodankylä Tähtelä;2012;5;6;89,6
Sodankylä Tähtelä;2012;5;7;298,3
Sodankylä Tähtelä;2012;5;8;291,6
Sodankylä Tähtelä;2012;5;9;254,6
Sodankylä Tähtelä;2012;5;10;101,1
Sodankylä Tähtelä;2012;5;11;233,8
Sodankylä Tähtelä;2012;5;12;164,5
Sodankylä Tähtelä;2012;5;13;285,2
