Observation station;Year;Month;Day;Time [Local time];Global radiation mean [W/m2]
Vantaa Helsinki-Vantaa airport;2021;9;30;00:00;46
Vantaa Helsinki-Vantaa airport;2021;10;1;00:00;21,2
Vantaa Helsinki-Vantaa airport;2021;10;2;00:00;65,9
Vantaa Helsinki-Vantaa airport;2021;10;3;00:00;104
Vantaa Helsinki-Vantaa airport;2021;10;4;00:00;86,4
Vantaa Helsinki-Vantaa airport;2021;10;5;00:00;8,9
Vantaa Helsinki-Vantaa airport;2021;10;6;00:00;79,4
Vantaa Helsinki-Vantaa airport;2021;10;7;00:00;23,3
Vantaa Helsinki-Vantaa airport;2021;10;8;00:00;23,7
Vantaa Helsinki-Vantaa airport;2021;10;9;00:00;23,8
Vantaa Helsinki-Vantaa airport;2021;10;10;00:00;28,8
Vantaa Helsinki-Vantaa airport;2021;10;11;00:00;41,3
Vantaa Helsinki-Vantaa airport;2021;10;12;00:00;31,5
Vantaa Helsinki-Vantaa airport;2021;10;13;00:00;46,1
Vantaa Helsinki-Vantaa airport;2021;10;14;00:00;59
Vantaa Helsinki-Vantaa airport;2021;10;15;00:00;10,7
Vantaa Helsinki-Vantaa airport;2021;10;16;00:00;77,4
Vantaa Helsinki-Vantaa airport;2021;10;17;00:00;78,3
Vantaa Helsinki-Vantaa airport;2021;10;18;00:00;52,4
Vantaa Helsinki-Vantaa airport;2021;10;19;00:00;75,8
Vantaa Helsinki-Vantaa airport;2021;10;20;00:00;7,1
Vantaa Helsinki-Vantaa airport;2021;10;21;00:00;44,8
Vantaa Helsinki-Vantaa airport;2021;10;22;00:00;17,7
Vantaa Helsinki-Vantaa airport;2021;10;23;00:00;27,7
Vantaa Helsinki-Vantaa airport;2021;10;24;00:00;42
Vantaa Helsinki-Vantaa airport;2021;10;25;00:00;37,6
Vantaa Helsinki-Vantaa airport;2021;10;26;00:00;18,6
Vantaa Helsinki-Vantaa airport;2021;10;27;00:00;17,7
Vantaa Helsinki-Vantaa airport;2021;10;28;00:00;18,2
Vantaa Helsinki-Vantaa airport;2021;10;29;00:00;30,1
Vantaa Helsinki-Vantaa airport;2021;10;30;00:00;12,8
Vantaa Helsinki-Vantaa airport;2021;10;31;00:00;13,7
Vantaa Helsinki-Vantaa airport;2021;11;1;00:00;32,6
Vantaa Helsinki-Vantaa airport;2021;11;2;00:00;41,4
Vantaa Helsinki-Vantaa airport;2021;11;3;00:00;4,6
Vantaa Helsinki-Vantaa airport;2021;11;4;00:00;16,2
Vantaa Helsinki-Vantaa airport;2021;11;5;00:00;3,4
Vantaa Helsinki-Vantaa airport;2021;11;6;00:00;27,2
Vantaa Helsinki-Vantaa airport;2021;11;7;00:00;12,2
Vantaa Helsinki-Vantaa airport;2021;11;8;00:00;25,1
Vantaa Helsinki-Vantaa airport;2021;11;9;00:00;22,4
Vantaa Helsinki-Vantaa airport;2021;11;10;00:00;7,8
Vantaa Helsinki-Vantaa airport;2021;11;11;00:00;27,9
Vantaa Helsinki-Vantaa airport;2021;11;12;00:00;16,4
Vantaa Helsinki-Vantaa airport;2021;11;13;00:00;13,4
Vantaa Helsinki-Vantaa airport;2021;11;14;00:00;34,6
Vantaa Helsinki-Vantaa airport;2021;11;15;00:00;17,5
Vantaa Helsinki-Vantaa airport;2021;11;16;00:00;7,7
Vantaa Helsinki-Vantaa airport;2021;11;17;00:00;2
Vantaa Helsinki-Vantaa airport;2021;11;18;00:00;8
Vantaa Helsinki-Vantaa airport;2021;11;19;00:00;9,8
Vantaa Helsinki-Vantaa airport;2021;11;20;00:00;14,9
Vantaa Helsinki-Vantaa airport;2021;11;21;00:00;11,7
Vantaa Helsinki-Vantaa airport;2021;11;22;00:00;22,3
Vantaa Helsinki-Vantaa airport;2021;11;23;00:00;8,7
Vantaa Helsinki-Vantaa airport;2021;11;24;00:00;19,5
Vantaa Helsinki-Vantaa airport;2021;11;25;00:00;5,3
Vantaa Helsinki-Vantaa airport;2021;11;26;00:00;11,8
Vantaa Helsinki-Vantaa airport;2021;11;27;00:00;15,5
Vantaa Helsinki-Vantaa airport;2021;11;28;00:00;5
Vantaa Helsinki-Vantaa airport;2021;11;29;00:00;3
Vantaa Helsinki-Vantaa airport;2021;11;30;00:00;18,5
Vantaa Helsinki-Vantaa airport;2021;12;1;00:00;7,9
Vantaa Helsinki-Vantaa airport;2021;12;2;00:00;12,3
Vantaa Helsinki-Vantaa airport;2021;12;3;00:00;7,9
Vantaa Helsinki-Vantaa airport;2021;12;4;00:00;10,7
Vantaa Helsinki-Vantaa airport;2021;12;5;00:00;16,2
Vantaa Helsinki-Vantaa airport;2021;12;6;00:00;10,6
Vantaa Helsinki-Vantaa airport;2021;12;7;00:00;14,5
Vantaa Helsinki-Vantaa airport;2021;12;8;00:00;10,7
Vantaa Helsinki-Vantaa airport;2021;12;9;00:00;3,7
Vantaa Helsinki-Vantaa airport;2021;12;10;00:00;1,2
Vantaa Helsinki-Vantaa airport;2021;12;11;00:00;1
Vantaa Helsinki-Vantaa airport;2021;12;12;00:00;3,7
Vantaa Helsinki-Vantaa airport;2021;12;13;00:00;3,1
Vantaa Helsinki-Vantaa airport;2021;12;14;00:00;1
Vantaa Helsinki-Vantaa airport;2021;12;15;00:00;2,3
Vantaa Helsinki-Vantaa airport;2021;12;16;00:00;6,8
Vantaa Helsinki-Vantaa airport;2021;12;17;00:00;11,8
Vantaa Helsinki-Vantaa airport;2021;12;18;00:00;2,7
Vantaa Helsinki-Vantaa airport;2021;12;19;00:00;3,6
Vantaa Helsinki-Vantaa airport;2021;12;20;00:00;10,9
Vantaa Helsinki-Vantaa airport;2021;12;21;00:00;11,8
Vantaa Helsinki-Vantaa airport;2021;12;22;00:00;7,3
Vantaa Helsinki-Vantaa airport;2021;12;23;00:00;2,3
Vantaa Helsinki-Vantaa airport;2021;12;24;00:00;8,8
Vantaa Helsinki-Vantaa airport;2021;12;25;00:00;9,2
Vantaa Helsinki-Vantaa airport;2021;12;26;00:00;11,5
Vantaa Helsinki-Vantaa airport;2021;12;27;00:00;13,3
Vantaa Helsinki-Vantaa airport;2021;12;28;00:00;5,8
Vantaa Helsinki-Vantaa airport;2021;12;29;00:00;4,5
Vantaa Helsinki-Vantaa airport;2021;12;30;00:00;2,7
Vantaa Helsinki-Vantaa airport;2021;12;31;00:00;8,6
Vantaa Helsinki-Vantaa airport;2022;1;1;00:00;14,3
Vantaa Helsinki-Vantaa airport;2022;1;2;00:00;3,4
Vantaa Helsinki-Vantaa airport;2022;1;3;00:00;3,2
Vantaa Helsinki-Vantaa airport;2022;1;4;00:00;4,7
Vantaa Helsinki-Vantaa airport;2022;1;5;00:00;6,7
Vantaa Helsinki-Vantaa airport;2022;1;6;00:00;12,2
Vantaa Helsinki-Vantaa airport;2022;1;7;00:00;15,7
Vantaa Helsinki-Vantaa airport;2022;1;8;00:00;5,2
Vantaa Helsinki-Vantaa airport;2022;1;9;00:00;6,7
Vantaa Helsinki-Vantaa airport;2022;1;10;00:00;18,8
Vantaa Helsinki-Vantaa airport;2022;1;11;00:00;8,1
Vantaa Helsinki-Vantaa airport;2022;1;12;00:00;3,7
Vantaa Helsinki-Vantaa airport;2022;1;13;00:00;15,9
Vantaa Helsinki-Vantaa airport;2022;1;14;00:00;12
Vantaa Helsinki-Vantaa airport;2022;1;15;00:00;20,2
Vantaa Helsinki-Vantaa airport;2022;1;16;00:00;7,4
Vantaa Helsinki-Vantaa airport;2022;1;17;00:00;19,4
Vantaa Helsinki-Vantaa airport;2022;1;18;00:00;16,2
Vantaa Helsinki-Vantaa airport;2022;1;19;00:00;9
Vantaa Helsinki-Vantaa airport;2022;1;20;00:00;5,3
Vantaa Helsinki-Vantaa airport;2022;1;21;00:00;7,5
Vantaa Helsinki-Vantaa airport;2022;1;22;00:00;19,1
Vantaa Helsinki-Vantaa airport;2022;1;23;00:00;8,1
Vantaa Helsinki-Vantaa airport;2022;1;24;00:00;6
Vantaa Helsinki-Vantaa airport;2022;1;25;00:00;30,6
Vantaa Helsinki-Vantaa airport;2022;1;26;00:00;8
Vantaa Helsinki-Vantaa airport;2022;1;27;00:00;6,9
Vantaa Helsinki-Vantaa airport;2022;1;28;00:00;14,2
Vantaa Helsinki-Vantaa airport;2022;1;29;00:00;13,3
Vantaa Helsinki-Vantaa airport;2022;1;30;00:00;14,5
Vantaa Helsinki-Vantaa airport;2022;1;31;00:00;19,3
Vantaa Helsinki-Vantaa airport;2022;2;1;00:00;23,1
Vantaa Helsinki-Vantaa airport;2022;2;2;00:00;26,8
Vantaa Helsinki-Vantaa airport;2022;2;3;00:00;32,6
Vantaa Helsinki-Vantaa airport;2022;2;4;00:00;26,8
Vantaa Helsinki-Vantaa airport;2022;2;5;00:00;13,8
Vantaa Helsinki-Vantaa airport;2022;2;6;00:00;15,1
Vantaa Helsinki-Vantaa airport;2022;2;7;00:00;15,5
Vantaa Helsinki-Vantaa airport;2022;2;8;00:00;23,2
Vantaa Helsinki-Vantaa airport;2022;2;9;00:00;36,8
Vantaa Helsinki-Vantaa airport;2022;2;10;00:00;45,7
Vantaa Helsinki-Vantaa airport;2022;2;11;00:00;56,2
Vantaa Helsinki-Vantaa airport;2022;2;12;00:00;53,5
Vantaa Helsinki-Vantaa airport;2022;2;13;00:00;11,8
Vantaa Helsinki-Vantaa airport;2022;2;14;00:00;8,4
Vantaa Helsinki-Vantaa airport;2022;2;15;00:00;13,6
Vantaa Helsinki-Vantaa airport;2022;2;16;00:00;17,2
Vantaa Helsinki-Vantaa airport;2022;2;17;00:00;14,4
Vantaa Helsinki-Vantaa airport;2022;2;18;00:00;47,1
Vantaa Helsinki-Vantaa airport;2022;2;19;00:00;23,4
Vantaa Helsinki-Vantaa airport;2022;2;20;00:00;41,4
Vantaa Helsinki-Vantaa airport;2022;2;21;00:00;33,2
Vantaa Helsinki-Vantaa airport;2022;2;22;00:00;39,6
Vantaa Helsinki-Vantaa airport;2022;2;23;00:00;66,5
Vantaa Helsinki-Vantaa airport;2022;2;24;00:00;20,1
Vantaa Helsinki-Vantaa airport;2022;2;25;00:00;16,8
Vantaa Helsinki-Vantaa airport;2022;2;26;00:00;94,8
Vantaa Helsinki-Vantaa airport;2022;2;27;00:00;89,8
Vantaa Helsinki-Vantaa airport;2022;2;28;00:00;99,4
Vantaa Helsinki-Vantaa airport;2022;3;1;00:00;101,4
Vantaa Helsinki-Vantaa airport;2022;3;2;00:00;68,5
Vantaa Helsinki-Vantaa airport;2022;3;3;00:00;100,5
Vantaa Helsinki-Vantaa airport;2022;3;4;00:00;107,3
Vantaa Helsinki-Vantaa airport;2022;3;5;00:00;111,7
Vantaa Helsinki-Vantaa airport;2022;3;6;00:00;114,9
Vantaa Helsinki-Vantaa airport;2022;3;7;00:00;54,1
Vantaa Helsinki-Vantaa airport;2022;3;8;00:00;56,5
Vantaa Helsinki-Vantaa airport;2022;3;9;00:00;86,8
Vantaa Helsinki-Vantaa airport;2022;3;10;00:00;99,9
Vantaa Helsinki-Vantaa airport;2022;3;11;00:00;99,9
Vantaa Helsinki-Vantaa airport;2022;3;12;00:00;129,4
Vantaa Helsinki-Vantaa airport;2022;3;13;00:00;125,9
Vantaa Helsinki-Vantaa airport;2022;3;14;00:00;143
Vantaa Helsinki-Vantaa airport;2022;3;15;00:00;134,4
Vantaa Helsinki-Vantaa airport;2022;3;16;00:00;147,3
Vantaa Helsinki-Vantaa airport;2022;3;17;00:00;148,1
Vantaa Helsinki-Vantaa airport;2022;3;18;00:00;115,3
Vantaa Helsinki-Vantaa airport;2022;3;19;00:00;148,8
Vantaa Helsinki-Vantaa airport;2022;3;20;00:00;160,3
Vantaa Helsinki-Vantaa airport;2022;3;21;00:00;163,7
Vantaa Helsinki-Vantaa airport;2022;3;22;00:00;160,4
Vantaa Helsinki-Vantaa airport;2022;3;23;00:00;131,4
Vantaa Helsinki-Vantaa airport;2022;3;24;00:00;121,7
Vantaa Helsinki-Vantaa airport;2022;3;25;00:00;72,6
Vantaa Helsinki-Vantaa airport;2022;3;26;00:00;88
Vantaa Helsinki-Vantaa airport;2022;3;27;00:00;146,6
Vantaa Helsinki-Vantaa airport;2022;3;28;00:00;130,3
Vantaa Helsinki-Vantaa airport;2022;3;29;00:00;150,1
Vantaa Helsinki-Vantaa airport;2022;3;30;00:00;138,4
Vantaa Helsinki-Vantaa airport;2022;3;31;00:00;164,8
Vantaa Helsinki-Vantaa airport;2022;4;1;00:00;197,7
Vantaa Helsinki-Vantaa airport;2022;4;2;00:00;210,3
Vantaa Helsinki-Vantaa airport;2022;4;3;00:00;166,1
Vantaa Helsinki-Vantaa airport;2022;4;4;00:00;61,6
Vantaa Helsinki-Vantaa airport;2022;4;5;00:00;58,3
Vantaa Helsinki-Vantaa airport;2022;4;6;00:00;165,3
Vantaa Helsinki-Vantaa airport;2022;4;7;00:00;86,4
Vantaa Helsinki-Vantaa airport;2022;4;8;00:00;75,6
Vantaa Helsinki-Vantaa airport;2022;4;9;00:00;151,5
Vantaa Helsinki-Vantaa airport;2022;4;10;00:00;116
Vantaa Helsinki-Vantaa airport;2022;4;11;00:00;228,5
Vantaa Helsinki-Vantaa airport;2022;4;12;00:00;142
Vantaa Helsinki-Vantaa airport;2022;4;13;00:00;219,2
Vantaa Helsinki-Vantaa airport;2022;4;14;00:00;50,9
Vantaa Helsinki-Vantaa airport;2022;4;15;00:00;188,3
Vantaa Helsinki-Vantaa airport;2022;4;16;00:00;208
Vantaa Helsinki-Vantaa airport;2022;4;17;00:00;217,7
Vantaa Helsinki-Vantaa airport;2022;4;18;00:00;176,3
Vantaa Helsinki-Vantaa airport;2022;4;19;00:00;246,2
Vantaa Helsinki-Vantaa airport;2022;4;20;00:00;252,3
Vantaa Helsinki-Vantaa airport;2022;4;21;00:00;258,6
Vantaa Helsinki-Vantaa airport;2022;4;22;00:00;258,1
Vantaa Helsinki-Vantaa airport;2022;4;23;00:00;155,4
Vantaa Helsinki-Vantaa airport;2022;4;24;00:00;243,6
Vantaa Helsinki-Vantaa airport;2022;4;25;00:00;195
Vantaa Helsinki-Vantaa airport;2022;4;26;00:00;249,1
Vantaa Helsinki-Vantaa airport;2022;4;27;00:00;195,4
Vantaa Helsinki-Vantaa airport;2022;4;28;00:00;188,3
Vantaa Helsinki-Vantaa airport;2022;4;29;00:00;213,6
Vantaa Helsinki-Vantaa airport;2022;4;30;00:00;213,7
Vantaa Helsinki-Vantaa airport;2022;5;1;00:00;170,3
Vantaa Helsinki-Vantaa airport;2022;5;2;00:00;201,6
Vantaa Helsinki-Vantaa airport;2022;5;3;00:00;154,5
Vantaa Helsinki-Vantaa airport;2022;5;4;00:00;220,3
Vantaa Helsinki-Vantaa airport;2022;5;5;00:00;116,3
Vantaa Helsinki-Vantaa airport;2022;5;6;00:00;237,4
Vantaa Helsinki-Vantaa airport;2022;5;7;00:00;154,3
Vantaa Helsinki-Vantaa airport;2022;5;8;00:00;280,1
Vantaa Helsinki-Vantaa airport;2022;5;9;00:00;212,8
Vantaa Helsinki-Vantaa airport;2022;5;10;00:00;256
Vantaa Helsinki-Vantaa airport;2022;5;11;00:00;129,9
Vantaa Helsinki-Vantaa airport;2022;5;12;00:00;142,9
Vantaa Helsinki-Vantaa airport;2022;5;13;00:00;218,5
Vantaa Helsinki-Vantaa airport;2022;5;14;00:00;220,9
Vantaa Helsinki-Vantaa airport;2022;5;15;00:00;229,9
Vantaa Helsinki-Vantaa airport;2022;5;16;00:00;245,3
Vantaa Helsinki-Vantaa airport;2022;5;17;00:00;184,3
Vantaa Helsinki-Vantaa airport;2022;5;18;00:00;311
Vantaa Helsinki-Vantaa airport;2022;5;19;00:00;269,4
Vantaa Helsinki-Vantaa airport;2022;5;20;00:00;212,9
Vantaa Helsinki-Vantaa airport;2022;5;21;00:00;320,7
Vantaa Helsinki-Vantaa airport;2022;5;22;00:00;322,3
Vantaa Helsinki-Vantaa airport;2022;5;23;00:00;293,1
Vantaa Helsinki-Vantaa airport;2022;5;24;00:00;335,1
Vantaa Helsinki-Vantaa airport;2022;5;25;00:00;281,3
Vantaa Helsinki-Vantaa airport;2022;5;26;00:00;62,8
Vantaa Helsinki-Vantaa airport;2022;5;27;00:00;83,7
Vantaa Helsinki-Vantaa airport;2022;5;28;00:00;121,7
Vantaa Helsinki-Vantaa airport;2022;5;29;00:00;122,3
Vantaa Helsinki-Vantaa airport;2022;5;30;00:00;339,6
Vantaa Helsinki-Vantaa airport;2022;5;31;00:00;57,2
Vantaa Helsinki-Vantaa airport;2022;6;1;00:00;282,5
Vantaa Helsinki-Vantaa airport;2022;6;2;00:00;46,4
Vantaa Helsinki-Vantaa airport;2022;6;3;00:00;307,1
Vantaa Helsinki-Vantaa airport;2022;6;4;00:00;208,9
Vantaa Helsinki-Vantaa airport;2022;6;5;00:00;246,7
Vantaa Helsinki-Vantaa airport;2022;6;6;00:00;356,3
Vantaa Helsinki-Vantaa airport;2022;6;7;00:00;349,1
Vantaa Helsinki-Vantaa airport;2022;6;8;00:00;190,8
Vantaa Helsinki-Vantaa airport;2022;6;9;00:00;287,6
Vantaa Helsinki-Vantaa airport;2022;6;10;00:00;261,5
Vantaa Helsinki-Vantaa airport;2022;6;11;00:00;310,9
Vantaa Helsinki-Vantaa airport;2022;6;12;00:00;333
Vantaa Helsinki-Vantaa airport;2022;6;13;00:00;283,8
Vantaa Helsinki-Vantaa airport;2022;6;14;00:00;228,7
Vantaa Helsinki-Vantaa airport;2022;6;15;00:00;309,2
Vantaa Helsinki-Vantaa airport;2022;6;16;00:00;267,4
Vantaa Helsinki-Vantaa airport;2022;6;17;00:00;334,3
Vantaa Helsinki-Vantaa airport;2022;6;18;00:00;61,9
Vantaa Helsinki-Vantaa airport;2022;6;19;00:00;329,9
Vantaa Helsinki-Vantaa airport;2022;6;20;00:00;161,4
Vantaa Helsinki-Vantaa airport;2022;6;21;00:00;313
Vantaa Helsinki-Vantaa airport;2022;6;22;00:00;298,5
Vantaa Helsinki-Vantaa airport;2022;6;23;00:00;313,4
Vantaa Helsinki-Vantaa airport;2022;6;24;00:00;337
Vantaa Helsinki-Vantaa airport;2022;6;25;00:00;347,4
Vantaa Helsinki-Vantaa airport;2022;6;26;00:00;341,4
Vantaa Helsinki-Vantaa airport;2022;6;27;00:00;325,3
Vantaa Helsinki-Vantaa airport;2022;6;28;00:00;320,7
Vantaa Helsinki-Vantaa airport;2022;6;29;00:00;308,9
Vantaa Helsinki-Vantaa airport;2022;6;30;00:00;349
Vantaa Helsinki-Vantaa airport;2022;7;1;00:00;263,6
Vantaa Helsinki-Vantaa airport;2022;7;2;00:00;295,6
Vantaa Helsinki-Vantaa airport;2022;7;3;00:00;320,6
Vantaa Helsinki-Vantaa airport;2022;7;4;00:00;348,3
Vantaa Helsinki-Vantaa airport;2022;7;5;00:00;289
Vantaa Helsinki-Vantaa airport;2022;7;6;00:00;299,9
Vantaa Helsinki-Vantaa airport;2022;7;7;00:00;235,4
Vantaa Helsinki-Vantaa airport;2022;7;8;00:00;303,9
Vantaa Helsinki-Vantaa airport;2022;7;9;00:00;183
Vantaa Helsinki-Vantaa airport;2022;7;10;00:00;270,2
Vantaa Helsinki-Vantaa airport;2022;7;11;00:00;235,9
Vantaa Helsinki-Vantaa airport;2022;7;12;00:00;151,1
Vantaa Helsinki-Vantaa airport;2022;7;13;00:00;125,6
Vantaa Helsinki-Vantaa airport;2022;7;14;00:00;228,2
Vantaa Helsinki-Vantaa airport;2022;7;15;00:00;219,2
Vantaa Helsinki-Vantaa airport;2022;7;16;00:00;194,4
Vantaa Helsinki-Vantaa airport;2022;7;17;00:00;197,2
Vantaa Helsinki-Vantaa airport;2022;7;18;00:00;217,5
Vantaa Helsinki-Vantaa airport;2022;7;19;00:00;253,5
Vantaa Helsinki-Vantaa airport;2022;7;20;00:00;319,2
Vantaa Helsinki-Vantaa airport;2022;7;21;00:00;301,7
Vantaa Helsinki-Vantaa airport;2022;7;22;00:00;290,2
Vantaa Helsinki-Vantaa airport;2022;7;23;00:00;220,6
Vantaa Helsinki-Vantaa airport;2022;7;24;00:00;90,1
Vantaa Helsinki-Vantaa airport;2022;7;25;00:00;289,3
Vantaa Helsinki-Vantaa airport;2022;7;26;00:00;168,7
Vantaa Helsinki-Vantaa airport;2022;7;27;00:00;252,7
Vantaa Helsinki-Vantaa airport;2022;7;28;00:00;161,9
Vantaa Helsinki-Vantaa airport;2022;7;29;00:00;204,6
Vantaa Helsinki-Vantaa airport;2022;7;30;00:00;213,7
Vantaa Helsinki-Vantaa airport;2022;7;31;00:00;223,7
Vantaa Helsinki-Vantaa airport;2022;8;1;00:00;289
Vantaa Helsinki-Vantaa airport;2022;8;2;00:00;262,9
Vantaa Helsinki-Vantaa airport;2022;8;3;00:00;254
Vantaa Helsinki-Vantaa airport;2022;8;4;00:00;252,5
Vantaa Helsinki-Vantaa airport;2022;8;5;00:00;261,2
Vantaa Helsinki-Vantaa airport;2022;8;6;00:00;164,2
Vantaa Helsinki-Vantaa airport;2022;8;7;00:00;222,1
Vantaa Helsinki-Vantaa airport;2022;8;8;00:00;148,6
Vantaa Helsinki-Vantaa airport;2022;8;9;00:00;264,1
Vantaa Helsinki-Vantaa airport;2022;8;10;00:00;254,9
Vantaa Helsinki-Vantaa airport;2022;8;11;00:00;242,2
Vantaa Helsinki-Vantaa airport;2022;8;12;00:00;247,1
Vantaa Helsinki-Vantaa airport;2022;8;13;00:00;245,3
Vantaa Helsinki-Vantaa airport;2022;8;14;00:00;223,4
Vantaa Helsinki-Vantaa airport;2022;8;15;00:00;232,7
Vantaa Helsinki-Vantaa airport;2022;8;16;00:00;239,8
Vantaa Helsinki-Vantaa airport;2022;8;17;00:00;185,7
Vantaa Helsinki-Vantaa airport;2022;8;18;00:00;152,7
Vantaa Helsinki-Vantaa airport;2022;8;19;00:00;187,6
Vantaa Helsinki-Vantaa airport;2022;8;20;00:00;201,2
Vantaa Helsinki-Vantaa airport;2022;8;21;00:00;210,9
Vantaa Helsinki-Vantaa airport;2022;8;22;00:00;127,7
Vantaa Helsinki-Vantaa airport;2022;8;23;00:00;190,3
Vantaa Helsinki-Vantaa airport;2022;8;24;00:00;123,2
Vantaa Helsinki-Vantaa airport;2022;8;25;00:00;75,7
Vantaa Helsinki-Vantaa airport;2022;8;26;00:00;63,7
Vantaa Helsinki-Vantaa airport;2022;8;27;00:00;196,3
Vantaa Helsinki-Vantaa airport;2022;8;28;00:00;175,2
Vantaa Helsinki-Vantaa airport;2022;8;29;00:00;79,6
Vantaa Helsinki-Vantaa airport;2022;8;30;00:00;178,5
Vantaa Helsinki-Vantaa airport;2022;8;31;00:00;131,9
Vantaa Helsinki-Vantaa airport;2022;9;1;00:00;180,6
Vantaa Helsinki-Vantaa airport;2022;9;2;00:00;176,3
Vantaa Helsinki-Vantaa airport;2022;9;3;00:00;116,3
Vantaa Helsinki-Vantaa airport;2022;9;4;00:00;139,4
Vantaa Helsinki-Vantaa airport;2022;9;5;00:00;101,5
Vantaa Helsinki-Vantaa airport;2022;9;6;00:00;147,1
Vantaa Helsinki-Vantaa airport;2022;9;7;00:00;142,9
Vantaa Helsinki-Vantaa airport;2022;9;8;00:00;194,7
Vantaa Helsinki-Vantaa airport;2022;9;9;00:00;164,3
Vantaa Helsinki-Vantaa airport;2022;9;10;00:00;191,3
Vantaa Helsinki-Vantaa airport;2022;9;11;00:00;180,7
Vantaa Helsinki-Vantaa airport;2022;9;12;00:00;140
Vantaa Helsinki-Vantaa airport;2022;9;13;00:00;42,1
Vantaa Helsinki-Vantaa airport;2022;9;14;00:00;21,1
Vantaa Helsinki-Vantaa airport;2022;9;15;00:00;87,3
Vantaa Helsinki-Vantaa airport;2022;9;16;00:00;67
Vantaa Helsinki-Vantaa airport;2022;9;17;00:00;90,7
Vantaa Helsinki-Vantaa airport;2022;9;18;00:00;93,2
Vantaa Helsinki-Vantaa airport;2022;9;19;00:00;109,2
Vantaa Helsinki-Vantaa airport;2022;9;20;00:00;59,2
Vantaa Helsinki-Vantaa airport;2022;9;21;00:00;111,7
Vantaa Helsinki-Vantaa airport;2022;9;22;00:00;132,2
Vantaa Helsinki-Vantaa airport;2022;9;23;00:00;94,3
Vantaa Helsinki-Vantaa airport;2022;9;24;00:00;76,8
Vantaa Helsinki-Vantaa airport;2022;9;25;00:00;125,5
Vantaa Helsinki-Vantaa airport;2022;9;26;00:00;76,7
Vantaa Helsinki-Vantaa airport;2022;9;27;00:00;111,1
Vantaa Helsinki-Vantaa airport;2022;9;28;00:00;68,2
Vantaa Helsinki-Vantaa airport;2022;9;29;00:00;28,8
Vantaa Helsinki-Vantaa airport;2022;9;30;00:00;53,4
Vantaa Helsinki-Vantaa airport;2022;10;1;00:00;74,4
Vantaa Helsinki-Vantaa airport;2022;10;2;00:00;70,6
Vantaa Helsinki-Vantaa airport;2022;10;3;00:00;49,9
Vantaa Helsinki-Vantaa airport;2022;10;4;00:00;33,4
Vantaa Helsinki-Vantaa airport;2022;10;5;00:00;14,4
Vantaa Helsinki-Vantaa airport;2022;10;6;00:00;40,1
Vantaa Helsinki-Vantaa airport;2022;10;7;00:00;74,6
Vantaa Helsinki-Vantaa airport;2022;10;8;00:00;28
Vantaa Helsinki-Vantaa airport;2022;10;9;00:00;102
Vantaa Helsinki-Vantaa airport;2022;10;10;00:00;73,9
Vantaa Helsinki-Vantaa airport;2022;10;11;00:00;21,9
Vantaa Helsinki-Vantaa airport;2022;10;12;00:00;89,5
Vantaa Helsinki-Vantaa airport;2022;10;13;00:00;45,7
Vantaa Helsinki-Vantaa airport;2022;10;14;00:00;11,6
Vantaa Helsinki-Vantaa airport;2022;10;15;00:00;16,5
Vantaa Helsinki-Vantaa airport;2022;10;16;00:00;9,1
Vantaa Helsinki-Vantaa airport;2022;10;17;00:00;32,3
Vantaa Helsinki-Vantaa airport;2022;10;18;00:00;30,8
Vantaa Helsinki-Vantaa airport;2022;10;19;00:00;67,2
Vantaa Helsinki-Vantaa airport;2022;10;20;00:00;54
Vantaa Helsinki-Vantaa airport;2022;10;21;00:00;22,5
Vantaa Helsinki-Vantaa airport;2022;10;22;00:00;37,1
Vantaa Helsinki-Vantaa airport;2022;10;23;00:00;44,6
Vantaa Helsinki-Vantaa airport;2022;10;24;00:00;65,6
Vantaa Helsinki-Vantaa airport;2022;10;25;00:00;8,2
Vantaa Helsinki-Vantaa airport;2022;10;26;00:00;13,1
Vantaa Helsinki-Vantaa airport;2022;10;27;00:00;9,2
Vantaa Helsinki-Vantaa airport;2022;10;28;00:00;18,8
Vantaa Helsinki-Vantaa airport;2022;10;29;00:00;7,1
Vantaa Helsinki-Vantaa airport;2022;10;30;00:00;24,6
Vantaa Helsinki-Vantaa airport;2022;10;31;00:00;46,1
Vantaa Helsinki-Vantaa airport;2022;11;1;00:00;25,2
Vantaa Helsinki-Vantaa airport;2022;11;2;00:00;7,9
Vantaa Helsinki-Vantaa airport;2022;11;3;00:00;7,3
Vantaa Helsinki-Vantaa airport;2022;11;4;00:00;12,3
Vantaa Helsinki-Vantaa airport;2022;11;5;00:00;12,1
Vantaa Helsinki-Vantaa airport;2022;11;6;00:00;9,6
Vantaa Helsinki-Vantaa airport;2022;11;7;00:00;2,7
Vantaa Helsinki-Vantaa airport;2022;11;8;00:00;10,4
Vantaa Helsinki-Vantaa airport;2022;11;9;00:00;3,2
Vantaa Helsinki-Vantaa airport;2022;11;10;00:00;9,3
Vantaa Helsinki-Vantaa airport;2022;11;11;00:00;4,9
Vantaa Helsinki-Vantaa airport;2022;11;12;00:00;30,8
Vantaa Helsinki-Vantaa airport;2022;11;13;00:00;30,7
Vantaa Helsinki-Vantaa airport;2022;11;14;00:00;11,1
Vantaa Helsinki-Vantaa airport;2022;11;15;00:00;4,9
